"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"RSM00031510","BLAGOVESCENSK, RS","1947-01-30","0.00",,"-22","-12","-28"
"RSM00031510","BLAGOVESCENSK, RS","1947-01-31","0.01",,"-20","-5","-34"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-01","0.00",,"-18","-5","-24"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-02","0.00",,"-20","-5","-33"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-03","0.00",,"4","9","-13"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-04","0.00",,"8","16","2"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-05","0.00",,"13","17","9"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-06","0.00",,"7","21","-1"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-07","0.00",,"8","17","-5"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-08","0.00",,"4","10","-1"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-09","0.00",,"-4","5","-8"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-10","0.00",,"-8","0","-14"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-11","0.00",,"-9","1","-16"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-12","0.00",,"-6","4","-16"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-13","0.00",,"-9","6","-19"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-14","0.00",,"-7","0","-12"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-15","0.00",,"-3","4","-9"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-16","0.00",,"4","14","-5"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-17","0.00",,"8","14","2"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-18","0.00",,"4","15","-3"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-19","0.00",,"4","14","-3"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-20","0.00",,"6","13","-1"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-21","0.00",,"5","19","-8"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-22","0.00",,"9","19","2"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-23","0.00",,"3","12","-2"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-24","0.00",,"-3","6","-8"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-25","0.00",,"-5","7","-18"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-26","0.00",,"-3","8","-14"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-27","0.00",,"-3","14","-15"
"RSM00031510","BLAGOVESCENSK, RS","1947-02-28","0.00",,"-1","17","-15"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-01","0.00",,"7","12","3"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-02","0.00",,"1","18","-6"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-03","0.00",,"4","8","1"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-04","0.00",,"9","20","0"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-05","0.03",,"11","24","6"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-06","0.00",,"8","23","-6"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-07","0.00",,"16","27","11"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-08","0.00",,"15","22","8"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-09","0.00",,"13","22","8"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-10","0.00",,"9","21","0"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-11","0.00",,"11","22","4"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-12","0.00",,"15","30","4"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-13","0.00",,"13","27","1"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-14","0.00",,"18","28","13"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-15","0.00",,"17","25","10"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-16","0.00",,"11","25","-1"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-17","0.00",,"13","28","-1"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-18","0.00",,"15","23","8"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-19","0.00",,"14","27","5"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-20","0.00",,"13","27","1"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-21","0.00",,"16","28","4"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-22","0.00",,"21","32","12"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-23","0.00",,"23","42","7"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-24","0.00",,"26","39","15"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-25","0.00",,"28","44","13"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-26","0.00",,"28","42","18"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-27","0.02",,"29","34","26"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-28","0.00",,"19","27","15"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-29","0.00",,"17","23","13"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-30","0.00",,"20","34","9"
"RSM00031510","BLAGOVESCENSK, RS","1947-03-31","0.00",,"23","39","5"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-01","0.00",,"27","34","23"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-02","0.00",,"32","45","20"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-03","0.00",,"33","43","24"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-04","0.00",,"30","44","18"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-05","0.00",,"34","50","20"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-06","0.00",,"34","49","20"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-07","0.00",,"40","48","32"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-08","0.00",,"33","43","28"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-09","0.00",,"29","40","21"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-10","0.00",,"34","48","23"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-11","0.00",,"42","61","27"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-12","0.00",,"48","57","38"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-13","0.00",,"45","66","27"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-14","0.00",,"51","70","33"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-15","0.00",,"48","58","40"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-16","0.00",,"40","51","32"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-17","0.00",,"36","48","28"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-18","0.53",,"33","39","30"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-19","0.00",,"35","40","30"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-20","0.00",,"36","45","29"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-21","0.00",,"35","44","28"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-22","0.00",,"36","47","27"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-23","0.00",,"40","47","34"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-24","0.00",,"41","52","32"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-25","0.00",,"39","53","27"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-26","0.00",,"44","55","36"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-27","0.00",,"42","56","29"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-28","0.00",,"46","60","33"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-29","0.00",,"44","55","30"
"RSM00031510","BLAGOVESCENSK, RS","1947-04-30","0.00",,"46","56","38"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-01","0.00",,"45","57","35"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-02","0.00",,"48","64","32"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-03","0.00",,"56","74","39"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-04","0.00",,"53","73","33"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-05","0.05",,"51","72","37"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-06","0.00",,"41","51","32"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-07","0.00",,"40","56","26"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-08","0.00",,"51","75","30"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-09","0.00",,"63","78","40"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-10","0.00",,"62","76","50"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-11","0.00",,"55","67","47"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-12","0.30",,"41","55","34"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-13","0.00",,"53","71","35"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-14","0.00",,"55","67","42"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-15","0.00",,"51","61","45"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-16","0.00",,"54","64","45"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-17","0.00",,"53","76","34"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-18","0.00",,"56","70","42"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-19","0.00",,"59","74","40"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-20","0.00",,"63","75","49"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-21","0.00",,"59","73","42"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-22","0.00",,"67","80","53"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-23","0.00",,"65","78","50"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-24","0.00",,"71","87","50"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-25","0.00",,"70","87","54"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-26","0.00",,"63","81","50"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-27","0.00",,"75","91","59"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-28","0.00",,"72","87","58"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-29","0.07",,"64","76","57"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-30","0.00",,"57","66","51"
"RSM00031510","BLAGOVESCENSK, RS","1947-05-31","0.22",,"54","66","47"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-01","0.14",,"52","60","43"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-02","0.00",,"56","65","49"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-03","0.00",,"60","74","44"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-04","0.16",,"56","70","53"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-05","0.00",,"56","68","42"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-06","0.02",,"58","66","50"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-07","1.12",,"52","59","48"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-08","0.00",,"58","71","44"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-09","0.04",,"56","67","52"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-10","0.00",,"64","78","50"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-11","0.00",,"67","80","53"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-12","0.00",,"69","81","58"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-13","0.00",,"71","84","55"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-14","0.00",,"66","77","59"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-15","0.00",,"66","75","58"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-16","0.00",,"65","81","48"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-17","0.47",,"63","72","55"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-18","0.00",,"66","77","55"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-19","0.00",,"70","82","57"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-20","0.00",,"73","86","56"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-21","0.00",,"75","91","58"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-22","0.00",,"80","92","70"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-23","0.00",,"78","93","61"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-24","0.00",,"75","91","65"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-25","0.18",,"72","83","65"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-26","0.00",,"71","84","59"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-27","0.00",,"73","84","62"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-28","0.03",,"74","85","64"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-29","0.00",,"75","87","60"
"RSM00031510","BLAGOVESCENSK, RS","1947-06-30","0.00",,"76","92","64"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-01","0.00",,"79","92","68"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-02","0.00",,"78","90","66"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-03","0.53",,"69","81","67"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-04","0.01",,"69","75","65"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-05","0.30",,"68","79","62"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-06","0.13",,"72","80","65"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-07","0.00",,"73","83","64"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-08","0.00",,"78","90","67"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-09","0.00",,"76","87","67"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-10","0.00",,"76","89","61"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-11","0.00",,"78","92","65"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-12","0.00",,"77","88","63"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-13","0.00",,"74","85","66"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-14","0.33",,"68","78","60"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-15","0.00",,"72","84","63"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-16","0.11",,"70","79","63"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-17","0.00",,"74","87","64"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-18","0.31",,"72","83","67"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-19","0.93",,"68","75","65"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-20","0.02",,"65","71","62"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-21","0.76",,"64","68","61"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-22","3.09",,"65","72","62"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-23","0.16",,"66","71","64"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-24","0.58",,"63","69","58"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-25","0.37",,"64","74","60"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-26","0.79",,"63","74","57"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-27","0.01",,"68","82","58"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-28","0.02",,"68","75","60"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-29","0.01",,"67","77","58"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-30","0.00",,"68","78","59"
"RSM00031510","BLAGOVESCENSK, RS","1947-07-31","0.09",,"68","80","59"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-01","0.02",,"63","70","56"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-02","0.00",,"64","76","53"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-03","0.14",,"55","70","51"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-04","0.06",,"55","67","47"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-05","0.01",,"58","67","51"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-06","0.86",,"57","66","50"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-07","0.00",,"61","74","49"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-08","0.00",,"62","74","51"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-09","0.47",,"64","74","57"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-10","0.00",,"67","78","54"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-11","0.00",,"68","80","56"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-12","1.15",,"66","75","59"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-13","2.69",,"66","70","64"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-14","0.11",,"66","76","56"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-15","0.00",,"66","74","59"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-16","0.87",,"67","78","58"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-17","0.02",,"71","83","63"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-18","0.08",,"73","85","66"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-19","0.57",,"70","83","62"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-20","1.15",,"69","75","67"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-21","0.00",,"66","73","62"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-22","0.00",,"65","76","54"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-23","0.00",,"69","82","56"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-24","0.00",,"65","72","61"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-25","0.00",,"63","71","54"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-26","0.00",,"62","74","53"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-27","0.08",,"61","66","57"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-28","0.00",,"63","72","56"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-29","0.02",,"62","72","57"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-30","0.01",,"65","72","57"
"RSM00031510","BLAGOVESCENSK, RS","1947-08-31","0.95",,"53","68","45"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-01","0.00",,"54","69","45"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-02","0.00",,"65","78","56"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-03","0.00",,"64","83","51"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-04","0.45",,"59","70","52"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-05","0.00",,"52","63","45"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-06","0.00",,"56","72","43"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-07","0.02",,"52","61","46"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-08","0.00",,"53","65","45"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-09","0.00",,"54","71","41"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-10","0.00",,"61","73","51"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-11","0.00",,"64","83","52"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-12","0.00",,"64","80","50"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-13","0.00",,"63","81","49"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-14","0.00",,"64","80","52"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-15","0.01",,"62","72","57"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-16","0.00",,"61","68","54"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-17","0.61",,"56","64","53"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-18","0.72",,"54","62","51"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-19","0.04",,"55","67","50"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-20","0.08",,"54","66","47"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-21","0.01",,"55","67","49"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-22","0.00",,"55","68","44"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-23","0.00",,"55","64","51"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-24","1.31",,"53","58","50"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-25","0.00",,"58","69","49"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-26","0.00",,"57","73","46"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-27","0.00",,"56","72","44"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-28","0.13",,"51","59","47"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-29","0.31",,"49","54","46"
"RSM00031510","BLAGOVESCENSK, RS","1947-09-30","0.00",,"49","59","44"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-01","0.00",,"45","58","36"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-02","0.00",,"44","55","37"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-03","0.00",,"44","56","36"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-04","0.00",,"45","57","36"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-05","0.00",,"47","59","39"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-06","0.00",,"49","64","39"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-07","0.00",,"48","71","36"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-08","0.00",,"48","60","40"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-09","0.49",,"42","53","33"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-10","1.10",,"42","54","32"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-11","0.64",,"36","44","32"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-12","0.00",,"37","47","30"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-13","0.00",,"40","50","33"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-14","0.00",,"36","50","27"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-15","0.00",,"37","53","27"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-16","0.00",,"38","53","27"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-17","0.00",,"43","57","33"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-18","0.00",,"43","52","38"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-19","0.00",,"43","54","37"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-20","0.05",,"40","51","32"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-21","0.78",,"43","49","39"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-22","0.02",,"41","45","39"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-23","0.05",,"37","48","33"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-24","0.00",,"36","49","31"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-25","0.00",,"37","53","27"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-26","0.00",,"37","49","30"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-27","0.00",,"33","44","27"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-28","0.00",,"23","35","19"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-29","0.00",,"28","40","21"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-30","0.00",,"31","48","22"
"RSM00031510","BLAGOVESCENSK, RS","1947-10-31","0.00",,"33","38","26"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-01","0.07",,"33","42","27"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-02","0.00",,"29","38","23"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-03","0.00",,"33","40","26"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-04","0.00",,"29","36","24"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-05","0.00",,"26","38","19"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-06","0.07",,"26","30","24"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-07","0.00",,"27","37","23"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-08","0.00",,"20","31","15"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-09","0.00",,"14","24","9"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-10","0.00",,"8","15","4"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-11","0.00",,"7","14","3"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-12","0.00",,"6","16","1"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-13","0.13",,"19","24","7"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-14","0.04",,"24","31","21"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-15","0.00",,"22","29","19"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-16","0.02",,"18","23","14"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-17","0.00",,"7","15","2"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-18","0.00",,"1","9","-5"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-19","0.00",,"-1","8","-7"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-20","0.00",,"-4","9","-12"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-21","0.00",,"-8","1","-12"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-22","0.00",,"-2","6","-9"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-23","0.00",,"-6","7","-12"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-24","0.00",,"-11","2","-18"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-25","0.00",,"-12","-3","-18"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-26","0.00",,"-10","-3","-17"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-27","0.00",,"-14","-2","-20"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-28","0.00",,"-16","-6","-23"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-29","0.00",,"-8","-4","-15"
"RSM00031510","BLAGOVESCENSK, RS","1947-11-30","0.00",,"-4","4","-8"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-01","0.00",,"-10","1","-16"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-02","0.00",,"-7","2","-14"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-03","0.00",,"-9","0","-18"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-04","0.00",,"-11","5","-18"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-05","0.00",,"-18","-8","-24"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-06","0.00",,"-14","-6","-18"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-07","0.00",,"-18","-6","-27"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-08","0.00",,"-22","-13","-27"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-09","0.00",,"-14","-7","-20"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-10","0.00",,"-15","-10","-19"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-11","0.00",,"-16","-11","-20"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-12","0.00",,"-11","-4","-18"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-13","0.00",,"-10","-4","-14"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-14","0.00",,"-10","1","-14"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-15","0.00",,"-9","-2","-17"
"RSM00031510","BLAGOVESCENSK, RS","1947-12-16","0.00",,"-9","-3","-13"
