Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Switzerland,CHE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.11,74.59,74.09,74.23,75.11,75.07,75.25,75.72,75.52,75.65,76.16,76.25,76.82,77.05,77.56,78,78.13,78.68,78.66,78.78,78.85,79.13,79.44,79.55,80.03,80.15,80.3,80.66,80.73,80.94,80.71,81.1,81.33,81.43,81.71,81.69,82,82.04,82.5,82.5,82.6,83.1,83.1,83.2,83.7,83.9,84,84.2,84.4,84.4,84.5,85,84.9,85,85.4,85.1,85.6,85.6,,
Switzerland,CHE,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,,,,,,,5.1,,,,,,,,,,4.3,,,,,4.1,,,4,
Switzerland,CHE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.7,21.2,20.8,20.1,19.3,18.4,17.6,16.9,16.3,15.6,15,14.3,13.6,12.8,12,11.2,10.5,9.8,9.2,8.7,8.4,8,7.8,7.6,7.4,7.3,7.2,7.1,7,6.8,6.6,6.4,6.1,5.8,5.5,5.2,5,4.9,4.8,4.7,4.7,4.6,4.6,4.5,4.4,4.3,4.2,4.1,4,4,3.9,3.9,3.9,3.8,3.8,3.8,3.8,3.7,3.7,
Switzerland,CHE,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,4.2,,,,,,,,,,3.6,,,,,3.5,,,3.4,
Switzerland,CHE,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,,,,,,,,,,,,,,,,,,,71.2,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,72.9,,,,,,,
Switzerland,CHE,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,,,,,,,,,,,,,,,,,,,,64.9,,,,,,,,,,,,,,,77.5,,,,,,,,,,,,,,,,,69.2,,,,,,,
Switzerland,CHE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.8,9.4,9.9,10,9.3,9.5,9.4,9.2,9.5,9.5,9.2,9.3,9,9,8.9,8.8,9.1,8.9,9.2,9.1,9.4,9.4,9.3,9.5,9.1,9.2,9.2,9.3,9,9.2,9.5,9.2,9.1,9,8.9,9,8.9,8.9,8.8,8.7,8.7,8.5,8.5,8.6,8.1,8.2,8.1,8.1,8,8.1,8,7.8,8,8,7.8,8.2,7.8,7.9,,
Switzerland,CHE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.7,18.3,18.7,19.3,19.5,19.1,18.5,17.9,17.3,16.7,16.1,15.5,14.6,13.9,13.3,12.4,11.8,11.6,11.4,11.4,11.7,11.6,11.7,11.5,11.6,11.5,11.7,11.7,12.2,12.2,12.5,12.7,12.6,12.1,11.9,11.7,11.7,11.4,11.1,11,10.9,10,9.9,9.8,9.9,9.8,9.8,9.9,10,10.1,10.3,10.2,10.3,10.2,10.4,10.5,10.5,10.3,,
Switzerland,CHE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,178.515,180.63,183.998,185.058,176.195,167.99,171.012,166.421,167.875,168.338,166.223,161.965,159.211,152.114,150.495,153.666,149.886,149.934,149.645,146.367,145.031,143.991,144.644,140.457,135.569,132.011,129.969,130.388,127.167,127.624,126.484,129.704,126.173,119.107,118.902,117.692,108.872,107.232,103.954,97.252,99.439,94.505,91.8,90.441,87.49,84.241,79.749,78.545,75.467,75.903,71.146,68.348,66.999,66.885,63.344,62.284,58.204,,,
Switzerland,CHE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,98.977,100.078,99.614,97.679,92.991,91.239,90.661,85.962,90.407,89.831,86.999,88.192,83.818,80.168,77.26,77.065,73.821,72.863,74.863,76.037,73.258,70.25,70.902,67.396,67.019,66.303,64.265,62.766,63.843,63.479,62.312,62.39,61.222,60.83,61.027,61.514,57.374,57.52,55.17,53.69,53.915,51.67,51.977,50.145,47.738,46.004,46.738,45.549,42.969,42.165,42.675,40.045,39.904,38.848,36.652,36.484,35.896,,,
Switzerland,CHE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,18.0118,18.7704,19.529,20.0324,20.5358,21.0392,21.5426,22.046,21.554,21.062,20.57,20.078,19.586,17.9444,16.3028,14.6612,13.0196,11.378,10.8686,10.3592,9.8498,9.3404,8.831,8.3266,7.8222,7.3178,6.8134,6.309,6.3566,6.4042,6.4518,6.4994,6.547,6.3756,6.2042,6.0328,5.8614,5.69,5.6204,5.5508,5.4812,5.4116,5.342,5.1734,5.0048,4.8362,4.6676,4.499,4.2998,4.1006,3.9014,3.7022,3.503,3.355,3.207,3.059,2.911,2.763,,
Switzerland,CHE,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,
Switzerland,CHE,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.86153265,,,,,21.07482042,,,,,21.92084633,,,,,24.3694497,,,,,26.5011556,,,,,29.38668554,,,,
Switzerland,CHE,"International migrant stock, total",SM.POP.TOTL,714235,,,,,887150,,,,,1091990,,,,,1089203,,,,,1065788,,,,,1203202,,,,,1392282,,,,,1478829,,,,,1570756,,,,,1805437,,,,,2075182,,,,,2438702,,,,
Switzerland,CHE,Refugee population by country or territory of origin,SM.POP.REFG.OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,27,33,55,77,91,70,61,56,35,12,16,36,31,32,18,19,20,17,15,19,17,6,,7,
Switzerland,CHE,Refugee population by country or territory of asylum,SM.POP.REFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40943,45622,51930,56586,75295,82943,84413,83203,81903,82298,57653,58494,54113,50144,47678,48030,48523,45653,46132,46203,48813,50416,50747,52464,62620,73336,82681,92995,104037,
Switzerland,CHE,Net migration,SM.POP.NETM,,,277152,,,,,92978,,,,,25185,,,,,-135365,,,,,81040,,,,,130857,,,,,247406,,,,,65218,,,,,186125,,,,,344872,,,,,397267,,,,,259999,,
Switzerland,CHE,"Children in employment, wage workers (% of children in employment, ages 7-14)",SL.WAG.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77699995,2.811000109,3.717000008,3.878999949,3.326999903,3.704999924,4.203999996,3.596999884,3.144999981,2.665999889,2.49000001,2.924000025,4.116000175,4.315999985,4.436999798,4,3.65199995,3.349999905,4.116000175,4.80700016,4.407999992,4.485000134,4.747000217,4.826000214,4.801000118,4.918000221,4.796999931,4.882999897,4.874000072
Switzerland,CHE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,0.300000012,0.699999988,0.400000006,0.400000006,0.400000006,0.200000003,0.200000003,0.400000006,0.899999976,1.100000024,1,0.800000012,0.800000012,0.699999988,0.600000024,,,,,,,,,,,,,,,,,,,,4.116099834,4.802899837,4.402200222,4.484600067,4.74669981,4.825900078,4.800700188,4.917900085,4.796700001,4.713300228,
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.220999956,2.263000011,3.069999933,3.467999935,2.880000114,3.411999941,4.372000217,3.170000076,2.808000088,2.296999931,1.702000022,2.780999899,3.809000015,3.943000078,3.885999918,3.40199995,2.928999901,2.819999933,3.769000053,4.484000206,4.074999809,4.276000023,4.599999905,4.686999798,4.703999996,4.84100008,4.570000172,4.646999836,4.660999775
Switzerland,CHE,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),per_si_allsi.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of social safety net programs in richest quintile (% of population),per_sa_allsa.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of social safety net programs in 4th quintile (% of population),per_sa_allsa.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of social safety net programs in poorest quintile (% of population),per_sa_allsa.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.849769848,,,,,,,,,,,,,,
Switzerland,CHE,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.959456,1.996072,2.018436,2.019936,1.975827,1.958642,1.923867,1.88524,1.882544,1.884763,1.889385,1.860676,1.810614,1.813179,1.784255,1.777742,1.729841,1.662461,1.614472,1.581137,1.583003,1.537326,1.506301,1.453364,1.432765,1.413161,1.406772,1.374979,1.368242,
Switzerland,CHE,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.392603657,1.375552999,1.400631489,1.332335544,1.42599108,1.627370825,1.528279935,1.270505064,1.260600773,1.200130475,1.059118309,1.047881014,1.096984473,1.275080567,1.361760354,1.354439447,1.276525762,1.277585805,1.378495984,1.350758202,1.405859683,1.573684528,1.444059306,1.415980123,1.399071697,1.28374893,1.246382167,1.211672689,1.216506059,
Switzerland,CHE,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.742756069,,,,,,,,,,,,,,
Switzerland,CHE,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.934605,1.972543,1.969568,1.968659,1.950328,1.924366,1.888954,1.843884,1.827619,1.802836,1.788639,1.768404,1.70976,1.717151,1.693349,1.686548,1.600508,1.533614,1.493049,1.46976,1.466179,1.397498,1.354072,1.312477,1.281761,1.235456,1.228178,1.193124,1.189601,
Switzerland,CHE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.372950003,4.372950003,4.372950003,4.372950003,4.372950003,4.372950003,4.372950003,4.372950003,4.372950003,4.372950003,4.372950003,4.133854168,3.819249999,3.164833332,2.979249999,2.581283332,2.499641666,2.403524999,1.788024999,1.662724999,1.675708333,1.964241666,2.030274999,2.099141666,2.349683333,2.457125,1.798916667,1.491191667,1.4633,1.635925,1.389158333,1.433991667,1.406218333,1.477616667,1.3676925,1.182469167,1.23601,1.4513125,1.449813308,1.502155,1.6888425,1.687615,1.5586075,1.346650833,1.243495833,1.245176667,1.253843333,1.200365833,1.08309,1.088141696,1.042905646,0.888042028,0.937684481,0.926903548,0.916151047,0.962381328,0.985394394,0.984691667,0.977883333,
Switzerland,CHE,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,4.372950077,4.372950077,4.372950077,4.372950077,4.372950077,4.372950077,4.372950077,4.372950077,4.372950077,4.372950077,4.373,4.1339,3.8193,3.1648,2.9793,2.5813,2.4996,2.4035,1.788,1.6627,1.6757,1.9642,2.0303,2.0991,2.3497,2.4571,1.7989,1.4912,1.4633,1.6359,1.3892,1.434,1.4062,1.4776,1.3677,1.1825,1.236,1.4513,1.4498,1.5022,1.6888,1.6876,1.5586,1.3467,1.2435,1.2452,1.2538,1.2004,1.0831,1.0881,1.042905646,0.888042028,0.937684481,0.926903548,0.916151047,0.962381328,0.985394394,0.984691667,0.977883333,
Switzerland,CHE,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,,,,,,,,,,,-13093000327,-12160634131,-11139753317,-13339510628,-16403495492,-11830099709,-9847549158,-13617909745,-8475707290,-12617211291,-18298489956,-22179986657,-17549469479,-16838074546,-19917993465,-24385300069,-17658439309,-14289722380,-17488655136,-16910128104,-14889835063,-12386295444,-12429015051,-7873918229,-2460812506,1555780010,502707433.7,-3488271706,-1594033887,-652299156.8,-5457120314,-5017911569,1707924379,5574837695,3107644263,-1322697652,-4975453943,-8698962146,-12107795157,-3857206150,-4885265629,-6852006838,-9235801977,-10656016948,-9885843272,0,-8991250024,-16977641655,-19415347233,
Switzerland,CHE,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,,,,,,,,,,,10296956974,10084291988,10065937933,10901685298,12276081140,9495544858,10792760544,12599146861,11583452862,12966745388,13328166533,16674624798,13385228038,14937798494,17700898345,17529735223,13676276314,11946627957,15223504333,13348562010,9781956895,10053917116,8901288207,10746082768,7474487259,11012481925,12461200520,20075297657,22515522675,27064521219,32346235170,19982585589,14189467080,32980095637,32102938120,44178766608,40627560589,4210756398,-35309136149,11626411868,34872962076,4945537630,18623718209,30236460244,,,,,,
Switzerland,CHE,Net secondary income (Net current transfers from abroad) (current LCU),NY.TRF.NCTR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4363085600,-4218453400,-6119416900,-5165290200,-6396665000,-6635260100,-7175174300,-7106902800,-8120497100,-7825309900,-8193652800,-6184315100,-10946633000,-9059148200,-11980730500,-12056837500,-14079077300,-13499954700,-14780007400,-15382919500,-15519406400,-13675580900,-16409993400,-19384935100,-25072041500,-21250039900,-21788072000,,,
Switzerland,CHE,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3140718111,-2941738773,-4351740080,-3495729697,-4676950355,-5611213615,-5805157201,-4896921932,-5601115395,-5209233058,-4851760303,-3664562159,-7023375465,-6726923740,-9634684761,-9682651381,-11229125299,-11246213512,-13646022897,-14137413381,-14880930469,-15399700088,-17500549212,-20913648617,-27366711608,-22080685983,-22111016794,,,
Switzerland,CHE,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13949300200,12777586700,10829515300,10606149600,11322487900,11384619300,11936446400,13249512200,13978678700,16274657100,17786757900,17217008100,16440676900,16415207900,17356615700,18123514000,19163024300,20421378900,20577965800,20171405900,21221292500,20715686800,20247812800,20481749800,20939247500,20960000000,21422214200,21512770500,21541069300,
Switzerland,CHE,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,,,,,,,,,,,,,,,,,,,,,4808532500,5458140400,5631467600,5824001000,6514311100,7089801900,7697698700,8209295400,8733694800,9559727300,10442227000,9757692300,8824737000,9437213000,9810008700,12414000000,12195000000,13098000000,14274000000,17998000000,20749000000,19848000000,18160000000,18126000000,19135000000,19376000000,20840000000,22332000000,22720000000,21219000000,22497000000,22330000000,21070000000,21254000000,21397000000,20960000000,20274000000,20918000000,20319000000,
Switzerland,CHE,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,,,,,,,,,,,,,,,,,,,,,2869566450,2778810915,2773712062,2774522891,2772401200,2885434822,4279114292,5505160542,5968492312,5843711290,7516719695,6804527406,6275591665,6386852328,7172631937,10498097252,9866504854,9025012058,9845495930,11981094395,12286238749,11761080825,11651482099,13459567832,15388017692,15560552522,16621470729,18603798734,20976825778,19500964985,21571462473,25145206297,22470244985,22930109666,23355319042,21779308669,20574503081,21243197955,20778552315,
Switzerland,CHE,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.977872012,4.778234048,4.622800095,4.725686618,4.645322762,5.368405776,5.287112832,5.461826088,5.858947936,6.283791634,6.6310581,6.497268061,6.260844629,6.262586564,6.325622073,6.322000455,6.232248638,6.035260169,6.011387574,5.967279203,6.071037937,6.056596647,5.961437054,5.921680262,5.838282332,5.802265258,5.701673508,5.842101841,5.624367918,
Switzerland,CHE,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,23.06448014,21.0269174,19.82591876,18.67157822,18.07141874,19.1340735,19.52155843,20.18622902,20.33716963,20.73375149,20.60773756,21.37034484,21.17734659,,,,,,31.39335268,30.36652959,28.81604736,28.97953792,27.70239547,30.65392529,29.55580411,30.68232844,31.52860757,33.96365658,33.48793381,34.58536593,33.30824658,33.70900692,34.56594948,34.45661226,34.16340908,33.73587456,32.93455923,32.72735853,33.47135779,33.01668988,32.74433357,32.24945983,32.3116761,31.07980425,30.85729969,30.47653673,29.96718303,
Switzerland,CHE,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,,,,,,,,4135000000,4562000000,4920000000,4866000000,5253000000,5670000000,6153000000,6482000000,7033000000,7669000000,8267000000,8992000000,9670000000,10774000000,11780000000,12486000000,12890000000,13746000000,16926755806,17062760158,16931983971,17699173897,17841618270,20762577760,20641945920,21700763560,23910307936,25918692515,28738873182,28958258777,27986413752,28358119228,29491504996,30670616228,32098947318,33141846635,34426735725,33628900313,35338115495,36012160270,35841173014,36270350823,36409688785,36498917515,36314357688,37636747951,37387535782,
Switzerland,CHE,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Taxes on exports (current LCU),GC.TAX.EXPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,12.79602461,13.81127182,14.58294752,15.32176247,16.85010427,16.77008479,17.16512436,16.73055958,16.79200654,16.74700992,17.12506953,17.4437286,17.70051363,,,,,,14.73291246,14.68494692,15.02457792,15.25673013,15.7058661,16.31552462,16.7010114,16.56268944,17.28085453,17.02672158,18.20264977,17.31387188,17.37627468,17.16434323,16.86805237,16.95429963,16.8841441,16.54634325,17.36415514,17.38889919,17.29153677,17.50511101,17.42025033,17.56936705,17.28872391,17.89638857,17.66190959,18.31651332,17.96872687,
Switzerland,CHE,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,,,,,,,,17485000000,21031000000,24091000000,25142000000,28006000000,28625000000,30482000000,31056000000,33487000000,35853000000,38841000000,40759000000,44205000000,,,,,,52818383291,54985899834,57427747444,59594009148,62863174107,66101532238,68138957430,68871803374,73919892108,74152564363,83631528295,81412942070,81631653284,81576974070,82677577925,86280430819,91223173335,95321497907,1.0426E+11,1.02458E+11,1.05276E+11,1.08752E+11,1.09123E+11,1.12124E+11,1.12328E+11,1.17089E+11,1.16834E+11,1.22637E+11,1.23902E+11,
Switzerland,CHE,Social contributions (% of revenue),GC.REV.SOCL.ZS,,,,,,,,,,,,,36.35095939,43.10932891,44.22952934,46.11104716,44.32709509,46.16812338,46.06427869,47.15829467,46.48950321,46.87466205,46.56994715,47.64598237,47.6347948,,,,,,36.9070995,38.2284866,38.0507431,42.10501239,39.8120207,41.10461471,40.38711322,40.34459773,37.01801587,38.26310251,35.74240234,38.65549731,39.41747183,38.52847051,37.09836888,36.20410319,35.41816241,35.50536052,35.00011127,36.99066826,36.28594548,37.49442566,38.24349167,37.86633138,38.34852747,37.4563751,37.77311966,36.37851057,36.69852426,
Switzerland,CHE,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,6517000000,9353000000,10976000000,12017000000,12885000000,13681000000,14519000000,15143000000,16077000000,17338000000,18682000000,20048000000,21751000000,23368000000,24671000000,26014000000,27964000000,30166000000,19899673259,21480343877,22358186890,25715521697,25640774520,27841059539,28206595362,28534619790,28073303163,29199729613,30673626321,32366171759,33119536113,32412552614,31652153281,32226097746,33277877117,34880175143,36585872382,38009651603,38309677788,40896142859,41860421398,42587538858,43212179595,43987315172,44453227988,44925341914,45785664524,
Switzerland,CHE,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,,,,,,,,10.31905399,10.13550885,10.36025145,10.46774874,10.41695335,10.05298147,10.09232526,10.41699106,10.20473078,9.56796799,9.175889919,8.688832379,8.473128641,,,,,,9.276151094,9.456874159,9.817119073,10.64289395,10.95055163,11.01870751,10.29634563,10.16249556,10.00601157,10.15965129,9.625086994,9.617405424,9.181318447,9.548512526,9.912148769,9.886656964,9.82809123,9.608268033,8.059439089,7.493723912,7.666322036,7.53116114,7.272458298,7.644471029,7.44174942,7.714269924,7.529642182,7.23007868,7.58513054,
Switzerland,CHE,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,1850000000,2199000000,2571000000,2728000000,3028000000,2979000000,3181000000,3345000000,3529000000,3539000000,3681000000,3656000000,3869000000,,,,,,5001541122,5313757541,5768428290,6500118509,7052659477,7463212928,7191027821,7187652457,7588245609,7753136864,8260114107,8052634619,7714371160,8032804327,8456998560,8800338791,9234189186,9439083758,8424590646,7700153809,8093886576,8214432850,7960260835,8597590395,8385568721,9059339607,8861245870,8928726099,9463329910,
