STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00416680,"ORANGE 9 N, TX US",10/14/2009,,,0.3,0,0,28.9,22.8,24.4
USC00416680,"ORANGE 9 N, TX US",10/15/2009,,,8.9,0,0,31.7,24.4,25.6
USC00416680,"ORANGE 9 N, TX US",10/16/2009,,,6.9,0,0,32.2,17.2,17.8
USC00416680,"ORANGE 9 N, TX US",10/17/2009,,,0,0,0,23.3,12.2,12.2
USC00416680,"ORANGE 9 N, TX US",10/18/2009,,,0,0,0,21.1,7.8,7.8
USC00416680,"ORANGE 9 N, TX US",10/19/2009,,,0,0,0,17.2,7.2,7.2
USC00416680,"ORANGE 9 N, TX US",10/20/2009,,,0,0,0,20.6,7.2,14.4
USC00416680,"ORANGE 9 N, TX US",10/21/2009,,,0,0,0,20.6,12.8,17.8
USC00416680,"ORANGE 9 N, TX US",10/22/2009,,,3.6,0,0,26.1,17.8,21.7
USC00416680,"ORANGE 9 N, TX US",10/23/2009,,,50.8,0,0,23.9,10,10
USC00416680,"ORANGE 9 N, TX US",10/24/2009,,,0,0,0,18.9,-1.7,7.8
USC00416680,"ORANGE 9 N, TX US",10/25/2009,,,0,0,0,21.1,2.2,10
USC00416680,"ORANGE 9 N, TX US",10/26/2009,,,0,0,0,23.3,10,16.7
USC00416680,"ORANGE 9 N, TX US",10/27/2009,,,43.9,0,0,19.4,12.2,12.2
USC00416680,"ORANGE 9 N, TX US",10/28/2009,,,0.5,0,0,19.4,10.6,10.6
USC00416680,"ORANGE 9 N, TX US",10/29/2009,,,0.8,0,0,24.4,10.6,23.9
USC00416680,"ORANGE 9 N, TX US",10/30/2009,,,33.5,0,0,26.7,12.8,12.8
USC00416680,"ORANGE 9 N, TX US",10/31/2009,,,43.9,0,0,12.8,7.8,7.8
USC00416680,"ORANGE 9 N, TX US",11/1/2009,,,0,0,0,20,7.2,7.2
USC00416680,"ORANGE 9 N, TX US",11/2/2009,,,0,0,0,21.1,7.2,9.4
USC00416680,"ORANGE 9 N, TX US",11/3/2009,,,0,0,0,22.2,8.9,9.4
USC00416680,"ORANGE 9 N, TX US",11/4/2009,,,0,0,0,23.3,9.4,9.4
USC00416680,"ORANGE 9 N, TX US",11/5/2009,,,0,0,0,24.4,8.9,11.7
USC00416680,"ORANGE 9 N, TX US",11/6/2009,,,0,0,0,24.4,10.6,11.1
USC00416680,"ORANGE 9 N, TX US",11/7/2009,,,0,0,0,23.3,10.6,13.3
USC00416680,"ORANGE 9 N, TX US",11/8/2009,,,0,0,0,26.7,9.4,14.4
USC00416680,"ORANGE 9 N, TX US",11/9/2009,,,0,0,0,,,
USC00416680,"ORANGE 9 N, TX US",11/10/2009,,,1.5,0,0,21.1,15.6,15.6
USC00416680,"ORANGE 9 N, TX US",11/11/2009,,,0,0,0,23.9,13.9,13.9
USC00416680,"ORANGE 9 N, TX US",11/12/2009,,,0,0,0,23.3,12.2,12.2
USC00416680,"ORANGE 9 N, TX US",11/13/2009,,,0,0,0,21.7,8.9,9.4
USC00416680,"ORANGE 9 N, TX US",11/14/2009,,,0,0,0,22.2,8.9,13.9
USC00416680,"ORANGE 9 N, TX US",11/15/2009,,,0,0,0,23.3,10.6,11.1
USC00416680,"ORANGE 9 N, TX US",11/16/2009,,,0,0,0,17.2,10.6,11.7
USC00416680,"ORANGE 9 N, TX US",11/17/2009,,,3,0,0,13.9,-1.7,4.4
USC00416680,"ORANGE 9 N, TX US",11/18/2009,,,0,0,0,10,2.8,4.4
USC00416680,"ORANGE 9 N, TX US",11/19/2009,,,0,0,0,17.2,4.4,7.2
USC00416680,"ORANGE 9 N, TX US",11/20/2009,,,0,0,0,19.4,7.2,12.8
USC00416680,"ORANGE 9 N, TX US",11/21/2009,,,5.3,0,0,13.9,11.7,11.7
USC00416680,"ORANGE 9 N, TX US",11/22/2009,,,19.1,0,0,11.7,8.9,8.9
USC00416680,"ORANGE 9 N, TX US",11/23/2009,,,0.5,0,0,17.2,8.3,9.4
USC00416680,"ORANGE 9 N, TX US",11/24/2009,,,0,0,0,17.2,9.4,10.6
USC00416680,"ORANGE 9 N, TX US",11/25/2009,,,0.3,0,0,17.2,6.1,6.1
USC00416680,"ORANGE 9 N, TX US",11/26/2009,,,0,0,0,13.3,4.4,4.4
USC00416680,"ORANGE 9 N, TX US",11/27/2009,,,0,0,0,12.8,2.2,2.2
USC00416680,"ORANGE 9 N, TX US",11/28/2009,,,0,0,0,16.1,-2.2,0
USC00416680,"ORANGE 9 N, TX US",11/29/2009,,,0,0,0,19.4,-2.2,13.3
USC00416680,"ORANGE 9 N, TX US",11/30/2009,,,3.6,0,0,17.2,-2.2,7.8
USC00416680,"ORANGE 9 N, TX US",12/1/2009,,,0,0,0,10.6,-1.7,2.8
USC00416680,"ORANGE 9 N, TX US",12/2/2009,,,21.6,0,0,5,1.7,3.3
USC00416680,"ORANGE 9 N, TX US",12/3/2009,,,0,0,0,7.2,-5,0
USC00416680,"ORANGE 9 N, TX US",12/4/2009,,,0,0,0,11.7,,5.6
USC00416680,"ORANGE 9 N, TX US",12/5/2009,,,5.6,0,0,5.6,,-2.2
USC00416680,"ORANGE 9 N, TX US",12/6/2009,,,0,0,0,8.3,,2.8
USC00416680,"ORANGE 9 N, TX US",12/7/2009,,,3,0,0,13.3,,12.8
USC00416680,"ORANGE 9 N, TX US",12/8/2009,,,10.7,0,0,14.4,12.8,12.8
USC00416680,"ORANGE 9 N, TX US",12/9/2009,,,0.8,0,0,22.8,12.8,13.9
USC00416680,"ORANGE 9 N, TX US",12/10/2009,,,0,0,0,15,1.7,1.7
USC00416680,"ORANGE 9 N, TX US",12/11/2009,,,0,0,0,9.4,1.1,5.6
USC00416680,"ORANGE 9 N, TX US",12/12/2009,,,18.8,0,0,10.6,5.6,8.3
USC00416680,"ORANGE 9 N, TX US",12/13/2009,,,1,0,0,15,8.3,13.3
USC00416680,"ORANGE 9 N, TX US",12/14/2009,,,0.8,0,0,14.4,12.2,12.8
USC00416680,"ORANGE 9 N, TX US",12/15/2009,,,13.7,0,0,16.7,12.8,16.1
USC00416680,"ORANGE 9 N, TX US",12/16/2009,,,15.2,0,0,16.1,5.6,5.6
USC00416680,"ORANGE 9 N, TX US",12/17/2009,,,0.8,0,0,13.3,4.4,6.1
USC00416680,"ORANGE 9 N, TX US",12/18/2009,,,12.4,0,0,6.7,5,5
USC00416680,"ORANGE 9 N, TX US",12/19/2009,,,0,0,0,16.1,3.3,3.3
USC00416680,"ORANGE 9 N, TX US",12/20/2009,,,0,0,0,16.1,1.1,1.1
USC00416680,"ORANGE 9 N, TX US",12/21/2009,,,0,0,0,13.9,0,1.7
USC00416680,"ORANGE 9 N, TX US",12/22/2009,,,0,0,0,17.2,1.7,7.8
USC00416680,"ORANGE 9 N, TX US",12/23/2009,,,5.8,0,0,18.9,7.8,16.7
USC00416680,"ORANGE 9 N, TX US",12/24/2009,,,7.6,0,0,22.2,16.1,19.4
USC00416680,"ORANGE 9 N, TX US",12/25/2009,,,18.5,0,0,20,0,0
USC00416680,"ORANGE 9 N, TX US",12/26/2009,,,0,0,0,9.4,-1.1,2.8
USC00416680,"ORANGE 9 N, TX US",12/27/2009,,,0,0,0,11.7,2.2,4.4
USC00416680,"ORANGE 9 N, TX US",12/28/2009,,,0,0,0,13.3,1.1,1.7
USC00416680,"ORANGE 9 N, TX US",12/29/2009,,,0,0,0,10.6,-1.7,-1.1
USC00416680,"ORANGE 9 N, TX US",12/30/2009,,,3.8,0,0,8.9,-1.7,6.7
USC00416680,"ORANGE 9 N, TX US",12/31/2009,,,10.2,0,0,11.7,6.7,7.2
USC00416680,"ORANGE 9 N, TX US",1/1/2010,,,0.8,0,0,11.7,6.7,7.8
USC00416680,"ORANGE 9 N, TX US",1/2/2010,,,0,0,0,12.2,0.6,1.7
USC00416680,"ORANGE 9 N, TX US",1/3/2010,,,0,0,0,11.7,1.7,1.7
USC00416680,"ORANGE 9 N, TX US",1/4/2010,,,0,0,0,10,0.6,1.7
USC00416680,"ORANGE 9 N, TX US",1/5/2010,,,0,0,0,4.4,-3.3,-3.3
USC00416680,"ORANGE 9 N, TX US",1/6/2010,,,0,0,0,7.8,-3.3,-1.1
USC00416680,"ORANGE 9 N, TX US",1/7/2010,,,0.5,0,0,10,-1.1,10
USC00416680,"ORANGE 9 N, TX US",1/8/2010,,,3.6,0,0,10,-3.9,-3.9
USC00416680,"ORANGE 9 N, TX US",1/9/2010,,,0,0,0,9.4,-7.2,-7.2
USC00416680,"ORANGE 9 N, TX US",1/10/2010,,,0,0,0,3.9,-7.8,-5
USC00416680,"ORANGE 9 N, TX US",1/11/2010,,,0,0,0,6.1,-6.1,-5.6
USC00416680,"ORANGE 9 N, TX US",1/12/2010,,,0,0,0,11.7,-6.1,-1.7
USC00416680,"ORANGE 9 N, TX US",1/13/2010,,,0,0,0,15.6,-1.7,0.6
USC00416680,"ORANGE 9 N, TX US",1/14/2010,,,0,0,0,13.3,-0.6,6.7
USC00416680,"ORANGE 9 N, TX US",1/15/2010,,,1.3,0,0,13.3,6.7,10.6
USC00416680,"ORANGE 9 N, TX US",1/16/2010,,,1.8,0,0,12.8,9.4,10
USC00416680,"ORANGE 9 N, TX US",1/17/2010,,,17.3,0,0,10,7.8,7.8
USC00416680,"ORANGE 9 N, TX US",1/18/2010,,,0,0,0,16.1,3.3,3.9
USC00416680,"ORANGE 9 N, TX US",1/19/2010,,,0,0,0,17.8,3.9,11.7
USC00416680,"ORANGE 9 N, TX US",1/20/2010,,,0.5,0,0,20.6,11.7,17.2
USC00416680,"ORANGE 9 N, TX US",1/21/2010,,,2,0,0,21.7,15,16.1
USC00416680,"ORANGE 9 N, TX US",1/22/2010,,,0,0,0,25,8.3,8.9
USC00416680,"ORANGE 9 N, TX US",1/23/2010,,,0.5,0,0,22.8,7.8,17.2
USC00416680,"ORANGE 9 N, TX US",1/24/2010,,,0,0,0,20.6,10,10
USC00416680,"ORANGE 9 N, TX US",1/25/2010,,,0,0,0,19.4,3.3,3.3
USC00416680,"ORANGE 9 N, TX US",1/26/2010,,,0,0,0,17.8,3.3,3.3
USC00416680,"ORANGE 9 N, TX US",1/27/2010,,,0,0,0,19.4,3.3,3.3
USC00416680,"ORANGE 9 N, TX US",1/28/2010,,,0,0,0,19.4,3.3,11.1
USC00416680,"ORANGE 9 N, TX US",1/29/2010,,,3.3,0,0,19.4,11.1,15.6
USC00416680,"ORANGE 9 N, TX US",1/30/2010,,,53.3,0,0,17.8,3.3,3.3
USC00416680,"ORANGE 9 N, TX US",1/31/2010,,,0,0,0,3.3,1.7,1.7
USC00416680,"ORANGE 9 N, TX US",2/1/2010,,,0,0,0,11.1,0.6,4.4
USC00416680,"ORANGE 9 N, TX US",2/2/2010,,,0,0,0,8.3,4.4,7.8
USC00416680,"ORANGE 9 N, TX US",2/3/2010,,,0.8,0,0,15.6,7.2,7.2
USC00416680,"ORANGE 9 N, TX US",2/4/2010,,,39.4,0,0,10.6,7.2,8.3
USC00416680,"ORANGE 9 N, TX US",2/5/2010,,,25.4,0,0,10,7.8,8.9
USC00416680,"ORANGE 9 N, TX US",2/6/2010,,,0.5,0,0,12.8,5.6,6.1
USC00416680,"ORANGE 9 N, TX US",2/7/2010,,,0.5,0,0,12.8,5.6,6.1
USC00416680,"ORANGE 9 N, TX US",2/8/2010,,,0,0,0,13.3,2.2,5
USC00416680,"ORANGE 9 N, TX US",2/9/2010,,,19.8,0,0,17.2,5,6.1
USC00416680,"ORANGE 9 N, TX US",2/10/2010,,,0,0,0,9.4,1.1,1.1
USC00416680,"ORANGE 9 N, TX US",2/11/2010,,,0.3,0,0,6.7,1.1,4.4
USC00416680,"ORANGE 9 N, TX US",2/12/2010,,,40.1,0,0,8.9,1.1,1.1
USC00416680,"ORANGE 9 N, TX US",2/13/2010,,,1.5,0,0,4.4,0.6,0.6
USC00416680,"ORANGE 9 N, TX US",2/14/2010,,,0,0,0,8.3,0,4.4
USC00416680,"ORANGE 9 N, TX US",2/15/2010,,,5.8,0,0,17.8,-0.6,-0.6
USC00416680,"ORANGE 9 N, TX US",2/16/2010,,,0,0,0,10,-1.7,-1.7
USC00416680,"ORANGE 9 N, TX US",2/17/2010,,,0,0,0,12.2,-1.7,-1.1
USC00416680,"ORANGE 9 N, TX US",2/18/2010,,,0,0,0,12.2,-1.7,-0.6
USC00416680,"ORANGE 9 N, TX US",2/19/2010,,,0,0,0,15,-0.6,4.4
USC00416680,"ORANGE 9 N, TX US",2/20/2010,,,0,0,0,16.7,4.4,6.1
USC00416680,"ORANGE 9 N, TX US",2/21/2010,,,0,0,0,19.4,6.1,15
USC00416680,"ORANGE 9 N, TX US",2/22/2010,,,0,0,0,21.1,7.8,11.7
USC00416680,"ORANGE 9 N, TX US",2/23/2010,,,0,0,0,12.2,0,6.1
USC00416680,"ORANGE 9 N, TX US",2/24/2010,,,2.8,0,0,8.3,1.7,1.7
USC00416680,"ORANGE 9 N, TX US",2/25/2010,,,0,0,0,11.1,-2.8,-1.1
USC00416680,"ORANGE 9 N, TX US",2/26/2010,,,0,0,0,,,11.1
USC00416680,"ORANGE 9 N, TX US",2/27/2010,,,25.1,0,0,12.8,5.6,5.6
USC00416680,"ORANGE 9 N, TX US",2/28/2010,,,0,0,0,14.4,0.6,3.3
USC00416680,"ORANGE 9 N, TX US",3/1/2010,,,0,0,0,15,-1.7,9.4
USC00416680,"ORANGE 9 N, TX US",3/2/2010,,,23.1,0,0,10.6,5.6,5.6
USC00416680,"ORANGE 9 N, TX US",3/3/2010,,,0,0,0,12.8,-1.1,-1.1
USC00416680,"ORANGE 9 N, TX US",3/4/2010,,,0,0,0,14.4,-2.2,2.2
USC00416680,"ORANGE 9 N, TX US",3/5/2010,,,0,0,0,17.2,-1.7,4.4
USC00416680,"ORANGE 9 N, TX US",3/6/2010,,,0,0,0,16.7,3.3,3.9
USC00416680,"ORANGE 9 N, TX US",3/7/2010,,,0,0,0,18.9,3.3,7.2
USC00416680,"ORANGE 9 N, TX US",3/8/2010,,,0,0,0,17.8,7.2,11.7
USC00416680,"ORANGE 9 N, TX US",3/9/2010,,,5.8,0,0,16.7,11.1,16.7
USC00416680,"ORANGE 9 N, TX US",3/10/2010,,,3.6,0,0,21.1,16.7,16.7
USC00416680,"ORANGE 9 N, TX US",3/11/2010,,,0.3,0,0,19.4,12.2,15
USC00416680,"ORANGE 9 N, TX US",3/12/2010,,,0,0,0,23.9,8.9,8.9
USC00416680,"ORANGE 9 N, TX US",3/13/2010,,,0,0,0,18.9,7.8,9.4
USC00416680,"ORANGE 9 N, TX US",3/14/2010,,,0,0,0,20.6,4.4,6.7
USC00416680,"ORANGE 9 N, TX US",3/15/2010,,,0,0,0,25,5.6,15
USC00416680,"ORANGE 9 N, TX US",3/16/2010,,,0,0,0,22.2,4.4,6.1
USC00416680,"ORANGE 9 N, TX US",3/17/2010,,,5.1,0,0,8.3,5.6,6.1
USC00416680,"ORANGE 9 N, TX US",3/18/2010,,,0.3,0,0,19.4,5,7.2
USC00416680,"ORANGE 9 N, TX US",3/19/2010,,,0,0,0,20,6.1,8.3
USC00416680,"ORANGE 9 N, TX US",3/20/2010,,,0,0,0,21.1,8.3,12.2
USC00416680,"ORANGE 9 N, TX US",3/21/2010,,,5.6,0,0,20,2.8,2.8
USC00416680,"ORANGE 9 N, TX US",3/22/2010,,,0,0,0,8.9,1.7,2.8
USC00416680,"ORANGE 9 N, TX US",3/23/2010,,,0,0,0,20.6,2.2,6.7
USC00416680,"ORANGE 9 N, TX US",3/24/2010,,,0,0,0,21.1,5,13.3
USC00416680,"ORANGE 9 N, TX US",3/25/2010,,,2.5,0,0,18.9,12.8,16.7
USC00416680,"ORANGE 9 N, TX US",3/26/2010,,,8.9,0,0,20,11.7,11.7
USC00416680,"ORANGE 9 N, TX US",3/27/2010,,,0,0,0,21.1,7.8,11.1
USC00416680,"ORANGE 9 N, TX US",3/28/2010,,,0.3,0,0,21.7,11.1,13.3
USC00416680,"ORANGE 9 N, TX US",3/29/2010,,,0,0,0,18.9,6.1,6.1
USC00416680,"ORANGE 9 N, TX US",3/30/2010,,,0,0,0,21.1,5.6,7.2
USC00416680,"ORANGE 9 N, TX US",3/31/2010,,,0,0,0,22.8,7.2,10
USC00416680,"ORANGE 9 N, TX US",4/1/2010,,,0,0,0,22.8,10,16.1
USC00416680,"ORANGE 9 N, TX US",4/2/2010,,,0,0,0,22.8,9.4,17.8
USC00416680,"ORANGE 9 N, TX US",4/3/2010,,,2.5,0,0,23.9,15,18.9
USC00416680,"ORANGE 9 N, TX US",4/4/2010,,,0,0,0,29.4,10.6,19.4
USC00416680,"ORANGE 9 N, TX US",4/5/2010,,,0,0,0,25.6,5.6,17.2
USC00416680,"ORANGE 9 N, TX US",4/6/2010,,,0,0,0,23.3,9.4,17.8
USC00416680,"ORANGE 9 N, TX US",4/7/2010,,,0,0,0,22.2,13.9,18.9
USC00416680,"ORANGE 9 N, TX US",4/8/2010,,,0.8,0,0,22.2,1.7,11.1
USC00416680,"ORANGE 9 N, TX US",4/9/2010,,,0,0,0,19.4,2.2,6.1
USC00416680,"ORANGE 9 N, TX US",4/10/2010,,,0,0,0,21.7,5,10
USC00416680,"ORANGE 9 N, TX US",4/11/2010,,,0,0,0,21.7,9.4,10
USC00416680,"ORANGE 9 N, TX US",4/12/2010,,,0,0,0,25,6.7,10.6
USC00416680,"ORANGE 9 N, TX US",4/13/2010,,,0,0,0,26.7,5,13.9
USC00416680,"ORANGE 9 N, TX US",4/14/2010,,,0,0,0,26.1,11.7,13.3
USC00416680,"ORANGE 9 N, TX US",4/15/2010,,,0,0,0,27.2,8.3,10.6
USC00416680,"ORANGE 9 N, TX US",4/16/2010,,,0,0,0,26.7,3.9,8.9
USC00416680,"ORANGE 9 N, TX US",4/17/2010,,,0,0,0,25.6,8.9,15
USC00416680,"ORANGE 9 N, TX US",4/18/2010,,,0,0,0,26.7,11.7,11.7
USC00416680,"ORANGE 9 N, TX US",4/19/2010,,,0.8,0,0,22.8,11.7,15.6
USC00416680,"ORANGE 9 N, TX US",4/20/2010,,,0,0,0,22.8,14.4,14.4
USC00416680,"ORANGE 9 N, TX US",4/21/2010,,,0,0,0,22.2,9.4,9.4
USC00416680,"ORANGE 9 N, TX US",4/22/2010,,,0,0,0,22.2,9.4,13.9
USC00416680,"ORANGE 9 N, TX US",4/23/2010,,,0,0,0,25,13.9,22.2
USC00416680,"ORANGE 9 N, TX US",4/24/2010,,,1.5,0,0,25,13.9,22.8
USC00416680,"ORANGE 9 N, TX US",4/25/2010,,,0,0,0,23.9,3.3,10.6
USC00416680,"ORANGE 9 N, TX US",4/26/2010,,,0,0,0,27.8,5,10.6
USC00416680,"ORANGE 9 N, TX US",4/27/2010,,,1.8,0,0,30,10.6,14.4
USC00416680,"ORANGE 9 N, TX US",4/28/2010,,,0,0,0,22.8,6.1,8.9
USC00416680,"ORANGE 9 N, TX US",4/29/2010,,,0,0,0,26.1,4.4,13.3
USC00416680,"ORANGE 9 N, TX US",4/30/2010,,,0,0,0,23.9,7.2,15
USC00416680,"ORANGE 9 N, TX US",5/1/2010,,,2,0,0,25.6,15,23.3
USC00416680,"ORANGE 9 N, TX US",5/2/2010,,,0.5,0,0,26.1,10,17.8
USC00416680,"ORANGE 9 N, TX US",5/3/2010,,,0,0,0,29.4,5.6,8.3
USC00416680,"ORANGE 9 N, TX US",5/4/2010,,,0,0,0,33.3,8.3,16.7
USC00416680,"ORANGE 9 N, TX US",5/5/2010,,,0,0,0,27.2,13.3,13.3
USC00416680,"ORANGE 9 N, TX US",5/6/2010,,,0,0,0,30.6,12.8,13.3
USC00416680,"ORANGE 9 N, TX US",5/7/2010,,,0,0,0,29.4,12.8,21.1
USC00416680,"ORANGE 9 N, TX US",5/8/2010,,,0,0,0,30.6,20.6,22.2
USC00416680,"ORANGE 9 N, TX US",5/9/2010,,,0,0,0,26.7,15,15
USC00416680,"ORANGE 9 N, TX US",5/10/2010,,,0,0,0,23.3,15,22.2
USC00416680,"ORANGE 9 N, TX US",5/11/2010,,,0,0,0,28.9,21.7,23.9
USC00416680,"ORANGE 9 N, TX US",5/12/2010,,,0,0,0,30,23.3,23.9
USC00416680,"ORANGE 9 N, TX US",5/13/2010,,,0,0,0,29.4,23.9,24.4
USC00416680,"ORANGE 9 N, TX US",5/14/2010,,,0,0,0,28.3,22.8,22.8
USC00416680,"ORANGE 9 N, TX US",5/15/2010,,,6.9,0,0,30,18.9,19.4
USC00416680,"ORANGE 9 N, TX US",5/16/2010,,,4.8,0,0,26.1,19.4,20
USC00416680,"ORANGE 9 N, TX US",5/17/2010,,,0,0,0,31.1,18.9,20.6
USC00416680,"ORANGE 9 N, TX US",5/18/2010,,,1.3,0,0,31.1,18.9,18.9
USC00416680,"ORANGE 9 N, TX US",5/19/2010,,,0,0,0,31.1,18.9,20
USC00416680,"ORANGE 9 N, TX US",5/20/2010,,,0,0,0,30.6,19.4,24.4
USC00416680,"ORANGE 9 N, TX US",5/21/2010,,,0,0,0,30.6,22.8,22.8
USC00416680,"ORANGE 9 N, TX US",5/22/2010,,,0,0,0,32.2,22.2,22.8
USC00416680,"ORANGE 9 N, TX US",5/23/2010,,,0,0,0,31.1,21.7,24.4
USC00416680,"ORANGE 9 N, TX US",5/24/2010,,,0,0,0,31.7,21.7,22.2
USC00416680,"ORANGE 9 N, TX US",5/25/2010,,,0,0,0,32.2,20,20
USC00416680,"ORANGE 9 N, TX US",5/26/2010,,,0,0,0,33.3,20,20.6
USC00416680,"ORANGE 9 N, TX US",5/27/2010,,,0.5,0,0,33.3,18.9,18.9
USC00416680,"ORANGE 9 N, TX US",5/28/2010,,,0,0,0,33.3,18.3,20
USC00416680,"ORANGE 9 N, TX US",5/29/2010,,,0,0,0,33.3,19.4,20.6
USC00416680,"ORANGE 9 N, TX US",5/30/2010,,,1,0,0,34.4,20,20.6
USC00416680,"ORANGE 9 N, TX US",5/31/2010,,,11.4,0,0,35.6,19.4,19.4
USC00416680,"ORANGE 9 N, TX US",6/1/2010,,,0,0,0,35.6,19.4,21.7
USC00416680,"ORANGE 9 N, TX US",6/2/2010,,,0,0,0,33.3,21.1,21.7
USC00416680,"ORANGE 9 N, TX US",6/3/2010,,,2.8,0,0,32.8,21.1,22.2
USC00416680,"ORANGE 9 N, TX US",6/4/2010,,,21.6,0,0,28.9,21.7,22.2
USC00416680,"ORANGE 9 N, TX US",6/5/2010,,,23.1,0,0,28.9,21.7,23.9
USC00416680,"ORANGE 9 N, TX US",6/6/2010,,,7.4,0,0,31.7,23.3,24.4
USC00416680,"ORANGE 9 N, TX US",6/7/2010,,,31.5,0,0,32.8,23.9,24.4
USC00416680,"ORANGE 9 N, TX US",6/8/2010,,,1,0,0,32.8,22.8,22.8
USC00416680,"ORANGE 9 N, TX US",6/9/2010,,,0,0,0,31.7,22.2,26.1
USC00416680,"ORANGE 9 N, TX US",6/10/2010,,,0,0,0,32.8,23.9,23.9
USC00416680,"ORANGE 9 N, TX US",6/11/2010,,,0,0,0,30.6,23.3,26.1
USC00416680,"ORANGE 9 N, TX US",6/12/2010,,,0,0,0,32.2,25.6,26.7
USC00416680,"ORANGE 9 N, TX US",6/13/2010,,,0,0,0,32.8,21.7,21.7
USC00416680,"ORANGE 9 N, TX US",6/14/2010,,,0,0,0,33.3,21.7,23.3
USC00416680,"ORANGE 9 N, TX US",6/15/2010,,,0,0,0,33.9,22.8,22.8
USC00416680,"ORANGE 9 N, TX US",6/16/2010,,,0,0,0,33.3,22.2,23.3
USC00416680,"ORANGE 9 N, TX US",6/17/2010,,,5.6,0,0,33.3,22.2,22.2
USC00416680,"ORANGE 9 N, TX US",6/18/2010,,,0,0,0,33.9,22.2,22.8
USC00416680,"ORANGE 9 N, TX US",6/19/2010,,,0,0,0,34.4,22.2,22.2
USC00416680,"ORANGE 9 N, TX US",6/20/2010,,,0,0,0,35,21.7,23.9
USC00416680,"ORANGE 9 N, TX US",6/21/2010,,,0,0,0,35.6,23.3,23.9
USC00416680,"ORANGE 9 N, TX US",6/22/2010,,,0,0,0,35.6,23.3,23.3
USC00416680,"ORANGE 9 N, TX US",6/23/2010,,,7.6,0,0,35.6,23.3,23.3
USC00416680,"ORANGE 9 N, TX US",6/24/2010,,,41.9,0,0,31.1,22.8,22.8
USC00416680,"ORANGE 9 N, TX US",6/25/2010,,,2.8,0,0,33.3,22.8,23.3
USC00416680,"ORANGE 9 N, TX US",6/26/2010,,,0,0,0,33.3,22.8,22.8
USC00416680,"ORANGE 9 N, TX US",6/27/2010,,,0,0,0,34.4,22.2,23.9
USC00416680,"ORANGE 9 N, TX US",6/28/2010,,,0,0,0,33.9,23.3,25
USC00416680,"ORANGE 9 N, TX US",6/29/2010,,,7.6,0,0,33.9,23.3,23.3
USC00416680,"ORANGE 9 N, TX US",6/30/2010,,,0,0,0,32.8,23.3,25
USC00416680,"ORANGE 9 N, TX US",7/1/2010,,,14.2,0,0,26.7,23.9,24.4
USC00416680,"ORANGE 9 N, TX US",7/2/2010,,,31.5,0,0,28.9,23.9,24.4
USC00416680,"ORANGE 9 N, TX US",7/3/2010,,,0.5,0,0,30,24.4,25.6
USC00416680,"ORANGE 9 N, TX US",7/4/2010,,,0,0,0,32.8,25,25
USC00416680,"ORANGE 9 N, TX US",7/5/2010,,,18,0,0,32.2,24.4,25
USC00416680,"ORANGE 9 N, TX US",7/6/2010,,,0.5,0,0,33.3,23.3,23.9
USC00416680,"ORANGE 9 N, TX US",7/7/2010,,,0,0,0,31.7,23.9,25.6
USC00416680,"ORANGE 9 N, TX US",7/8/2010,,,2.3,0,0,30,23.9,23.9
USC00416680,"ORANGE 9 N, TX US",7/9/2010,,,0,0,0,32.2,22.8,23.3
USC00416680,"ORANGE 9 N, TX US",7/10/2010,,,0,0,0,33.3,22.8,22.8
USC00416680,"ORANGE 9 N, TX US",7/11/2010,,,0,0,0,34.4,22.2,25
USC00416680,"ORANGE 9 N, TX US",7/12/2010,,,0,0,0,33.3,23.9,25.6
USC00416680,"ORANGE 9 N, TX US",7/13/2010,,,0,0,0,33.9,23.3,27.8
USC00416680,"ORANGE 9 N, TX US",7/14/2010,,,0,0,0,33.3,23.9,24.4
USC00416680,"ORANGE 9 N, TX US",7/15/2010,,,0,0,0,34.4,23.3,23.3
USC00416680,"ORANGE 9 N, TX US",7/16/2010,,,0,0,0,35,22.8,23.9
USC00416680,"ORANGE 9 N, TX US",7/17/2010,,,0,0,0,35.6,23.9,24.4
USC00416680,"ORANGE 9 N, TX US",7/18/2010,,,1.3,0,0,33.3,22.8,22.8
USC00416680,"ORANGE 9 N, TX US",7/19/2010,,,19.8,0,0,30,22.2,23.3
USC00416680,"ORANGE 9 N, TX US",7/20/2010,,,45.7,0,0,29.4,22.8,22.8
USC00416680,"ORANGE 9 N, TX US",7/21/2010,,,0,0,0,33.3,22.8,23.9
USC00416680,"ORANGE 9 N, TX US",7/22/2010,,,2,0,0,32.8,23.9,24.4
USC00416680,"ORANGE 9 N, TX US",7/23/2010,,,11.9,0,0,31.1,23.3,23.9
USC00416680,"ORANGE 9 N, TX US",7/24/2010,,,0,0,0,33.3,23.3,23.9
USC00416680,"ORANGE 9 N, TX US",7/25/2010,,,8.1,0,0,35,22.2,22.2
USC00416680,"ORANGE 9 N, TX US",7/26/2010,,,1.8,0,0,32.8,22.2,25
USC00416680,"ORANGE 9 N, TX US",7/27/2010,,,1.5,0,0,31.7,23.3,23.9
USC00416680,"ORANGE 9 N, TX US",7/28/2010,,,51.3,0,0,30,23.3,23.3
USC00416680,"ORANGE 9 N, TX US",7/29/2010,,,5.6,0,0,32.2,22.8,23.3
