STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00041779,"CLAREMONT POMONA COL, CA US",9/22/1942,,,0,,,,37.8,14.4,33.3
USC00041779,"CLAREMONT POMONA COL, CA US",9/23/1942,,,0,,,,35,14.4,30.6
USC00041779,"CLAREMONT POMONA COL, CA US",9/24/1942,,,0,,,,30.6,10,26.1
USC00041779,"CLAREMONT POMONA COL, CA US",9/25/1942,,,0,,,,29.4,10.6,25.6
USC00041779,"CLAREMONT POMONA COL, CA US",9/26/1942,,,0,,,,30.6,10.6,26.7
USC00041779,"CLAREMONT POMONA COL, CA US",9/27/1942,,,0,,,,27.2,12.2,25
USC00041779,"CLAREMONT POMONA COL, CA US",9/28/1942,,,0,,,,25.6,8.9,22.2
USC00041779,"CLAREMONT POMONA COL, CA US",9/29/1942,,,0,,,,26.7,11.7,22.8
USC00041779,"CLAREMONT POMONA COL, CA US",9/30/1942,,,0,,,,27.8,8.9,25.6
USC00041779,"CLAREMONT POMONA COL, CA US",10/1/1942,,,0,,,,25.6,7.8,23.9
USC00041779,"CLAREMONT POMONA COL, CA US",10/2/1942,,,0,,,,26.1,12.2,22.8
USC00041779,"CLAREMONT POMONA COL, CA US",10/3/1942,,,0,,,,27.2,13.3,23.9
USC00041779,"CLAREMONT POMONA COL, CA US",10/4/1942,,,0,,,,31.7,9.4,26.7
USC00041779,"CLAREMONT POMONA COL, CA US",10/5/1942,,,0,,,,30.6,10,26.7
USC00041779,"CLAREMONT POMONA COL, CA US",10/6/1942,,,0,,,,27.8,9.4,23.9
USC00041779,"CLAREMONT POMONA COL, CA US",10/7/1942,,,0,,,,26.1,12.2,23.3
USC00041779,"CLAREMONT POMONA COL, CA US",10/8/1942,,,0,,,,25,13.3,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",10/9/1942,,,0,,,,25,13.3,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",10/10/1942,,,0,,,,24.4,13.3,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",10/11/1942,,,0,,,,20.6,8.9,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",10/12/1942,,,5.6,,,,20.6,12.2,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",10/13/1942,,,0,,,,21.7,6.7,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",10/14/1942,,,0,,,,27.8,7.2,23.9
USC00041779,"CLAREMONT POMONA COL, CA US",10/15/1942,,,0,,,,26.7,8.9,23.3
USC00041779,"CLAREMONT POMONA COL, CA US",10/16/1942,,,0,,,,31.7,10,27.2
USC00041779,"CLAREMONT POMONA COL, CA US",10/17/1942,,,0,,,,32.2,10.6,26.7
USC00041779,"CLAREMONT POMONA COL, CA US",10/18/1942,,,0,,,,33.3,12.2,27.2
USC00041779,"CLAREMONT POMONA COL, CA US",10/19/1942,,,0,,,,33.3,11.7,27.8
USC00041779,"CLAREMONT POMONA COL, CA US",10/20/1942,,,0,,,,36.1,11.7,31.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/21/1942,,,0,,,,35.6,12.8,31.7
USC00041779,"CLAREMONT POMONA COL, CA US",10/22/1942,,,0,,,,32.8,11.7,28.9
USC00041779,"CLAREMONT POMONA COL, CA US",10/23/1942,,,0,,,,28.9,11.1,20
USC00041779,"CLAREMONT POMONA COL, CA US",10/24/1942,,,0,,,,20,10.6,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",10/25/1942,,,0,,,,23.9,7.8,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/26/1942,,,0,,,,25.6,7.2,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/27/1942,,,0,,,,21.1,11.7,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/28/1942,,,15.5,,,,16.1,8.3,8.9
USC00041779,"CLAREMONT POMONA COL, CA US",10/29/1942,,,0,,,,19.4,3.9,15
USC00041779,"CLAREMONT POMONA COL, CA US",10/30/1942,,,0,,,,21.7,5,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",10/31/1942,,,0,,,,27.2,6.1,24.4
USC00041779,"CLAREMONT POMONA COL, CA US",11/1/1942,,,0,,,,31.1,6.1,26.7
USC00041779,"CLAREMONT POMONA COL, CA US",11/2/1942,,,0,,,,29.4,8.9,24.4
USC00041779,"CLAREMONT POMONA COL, CA US",11/3/1942,,,0,,,,24.4,6.7,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",11/4/1942,,,0,,,,26.1,10.6,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",11/5/1942,,,0,,,,21.1,5,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",11/6/1942,,,0,,,,23.3,4.4,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",11/7/1942,,,0,,,,24.4,5.6,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/8/1942,,,0,,,,23.9,5,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",11/9/1942,,,0,,,,26.7,6.1,22.2
USC00041779,"CLAREMONT POMONA COL, CA US",11/10/1942,,,0,,,,30.6,5.6,26.1
USC00041779,"CLAREMONT POMONA COL, CA US",11/11/1942,,,0,,,,31.7,8.3,27.2
USC00041779,"CLAREMONT POMONA COL, CA US",11/12/1942,,,0,,,,27.2,8.9,24.4
USC00041779,"CLAREMONT POMONA COL, CA US",11/13/1942,,,0,,,,32.2,9.4,25
USC00041779,"CLAREMONT POMONA COL, CA US",11/14/1942,,,0,,,,26.1,10,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/15/1942,,,0.3,,,,20.6,10,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",11/16/1942,,,0,,,,16.1,4.4,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/17/1942,,,0,,,,20,3.9,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/18/1942,,,0,,,,17.2,3.9,15
USC00041779,"CLAREMONT POMONA COL, CA US",11/19/1942,,,8.1,,,,15,10,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",11/20/1942,,,0,,,,17.8,1.1,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",11/21/1942,,,0,,,,21.1,1.7,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",11/22/1942,,,0,,,,26.1,4.4,22.8
USC00041779,"CLAREMONT POMONA COL, CA US",11/23/1942,,,0,,,,23.3,7.2,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",11/24/1942,,,0,,,,24.4,6.1,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",11/25/1942,,,0,,,,19.4,3.9,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/26/1942,,,0,,,,19.4,5,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/27/1942,,,0,,,,15.6,2.2,10
USC00041779,"CLAREMONT POMONA COL, CA US",11/28/1942,,,0,,,,18.9,6.1,15
USC00041779,"CLAREMONT POMONA COL, CA US",11/29/1942,,,0,,,,25,5.6,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/30/1942,,,0,,,,22.8,6.7,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",12/1/1942,,,0,,,,25.6,6.1,
USC00041779,"CLAREMONT POMONA COL, CA US",12/2/1942,,,0,,,,16.7,4.4,
USC00041779,"CLAREMONT POMONA COL, CA US",12/3/1942,,,0,,,,12.8,4.4,
USC00041779,"CLAREMONT POMONA COL, CA US",12/4/1942,,,0,,,,13.9,8.3,
USC00041779,"CLAREMONT POMONA COL, CA US",12/5/1942,,,0,,,,16.7,6.1,
USC00041779,"CLAREMONT POMONA COL, CA US",12/6/1942,,,0,,,,16.1,0,
USC00041779,"CLAREMONT POMONA COL, CA US",12/7/1942,,,0,,,,17.2,1.1,
USC00041779,"CLAREMONT POMONA COL, CA US",12/8/1942,,,0,,,,12.2,0,
USC00041779,"CLAREMONT POMONA COL, CA US",12/9/1942,,,0,,,,19.4,0,
USC00041779,"CLAREMONT POMONA COL, CA US",12/10/1942,,,0,,,,21.7,0,
USC00041779,"CLAREMONT POMONA COL, CA US",12/11/1942,,,0,,,,23.3,3.9,
USC00041779,"CLAREMONT POMONA COL, CA US",12/12/1942,,,0,,,,25,5,
USC00041779,"CLAREMONT POMONA COL, CA US",12/13/1942,,,0,,,,25.6,5.6,
USC00041779,"CLAREMONT POMONA COL, CA US",12/14/1942,,,0,,,,26.7,3.9,
USC00041779,"CLAREMONT POMONA COL, CA US",12/15/1942,,,0,,,,27.8,5.6,
USC00041779,"CLAREMONT POMONA COL, CA US",12/16/1942,,,0,,,,28.3,6.1,
USC00041779,"CLAREMONT POMONA COL, CA US",12/17/1942,,,0,,,,22.2,4.4,
USC00041779,"CLAREMONT POMONA COL, CA US",12/18/1942,,,0,,,,16.7,4.4,
USC00041779,"CLAREMONT POMONA COL, CA US",12/19/1942,,,0,,,,16.1,3.3,
USC00041779,"CLAREMONT POMONA COL, CA US",12/20/1942,,,0,,,,21.7,5.6,
USC00041779,"CLAREMONT POMONA COL, CA US",12/21/1942,,,0,,,,15.6,6.1,
USC00041779,"CLAREMONT POMONA COL, CA US",12/22/1942,,,0,,,,18.3,1.7,
USC00041779,"CLAREMONT POMONA COL, CA US",12/23/1942,,,0,,,,15,6.7,
USC00041779,"CLAREMONT POMONA COL, CA US",12/24/1942,,,11.4,,,,15,9.4,
USC00041779,"CLAREMONT POMONA COL, CA US",12/25/1942,,,23.6,,,,16.7,8.3,
USC00041779,"CLAREMONT POMONA COL, CA US",12/26/1942,,,0,,,,18.3,0.6,
USC00041779,"CLAREMONT POMONA COL, CA US",12/27/1942,,,0,,,,21.7,1.7,
USC00041779,"CLAREMONT POMONA COL, CA US",12/28/1942,,,0,,,,23.3,4.4,
USC00041779,"CLAREMONT POMONA COL, CA US",12/29/1942,,,0,,,,22.2,4.4,
USC00041779,"CLAREMONT POMONA COL, CA US",12/30/1942,,,0,,,,22.2,3.9,
USC00041779,"CLAREMONT POMONA COL, CA US",12/31/1942,,,0,,,,24.4,5,
USC00041779,"CLAREMONT POMONA COL, CA US",1/1/1943,,,0,,,,18.3,5.6,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",1/2/1943,,,0,,,,21.1,3.9,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",1/3/1943,,,0,,,,23.3,2.2,20
USC00041779,"CLAREMONT POMONA COL, CA US",1/4/1943,,,0,,,,23.3,0.6,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",1/5/1943,,,0,,,,22.8,0.6,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",1/6/1943,,,0,,,,18.9,3.3,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",1/7/1943,,,0,,,,19.4,3.9,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",1/8/1943,,,0,,,,24.4,5.6,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",1/9/1943,,,0,,,,21.7,1.1,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",1/10/1943,,,0,,,,23.3,0,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",1/11/1943,,,0,,,,21.1,3.3,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",1/12/1943,,,0,,,,21.1,2.2,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",1/13/1943,,,0,,,,23.9,2.8,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",1/14/1943,,,0,,,,28.3,5,25
USC00041779,"CLAREMONT POMONA COL, CA US",1/15/1943,,,0,,,,25,6.1,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",1/16/1943,,,0,,,,17.8,8.3,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",1/17/1943,,,0,,,,12.8,5,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",1/18/1943,,,0,,,,15.6,0,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",1/19/1943,,,0,,,,16.1,-3.3,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",1/20/1943,,,0,,,,15.6,-1.1,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",1/21/1943,,,3.6,,,,13.9,6.1,8.3
USC00041779,"CLAREMONT POMONA COL, CA US",1/22/1943,,,147.6,,,,12.8,7.2,9.4
USC00041779,"CLAREMONT POMONA COL, CA US",1/23/1943,,,113,,,,12.2,8.3,9.4
USC00041779,"CLAREMONT POMONA COL, CA US",1/24/1943,,,6.6,,,,14.4,6.7,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",1/25/1943,,,0,,,,12.8,3.9,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",1/26/1943,,,8.4,,,,13.3,7.8,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",1/27/1943,,,13,,,,18.9,6.7,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",1/28/1943,,,0,,,,16.7,3.3,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",1/29/1943,,,0,,,,15,6.7,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",1/30/1943,,,8.1,,,,12.2,7.2,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",1/31/1943,,,15.5,,,,15,5.6,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",2/1/1943,,,0,,,,19.4,5.6,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",2/2/1943,,,0,,,,16.7,3.3,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",2/3/1943,,,0,,,,16.1,7.8,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",2/4/1943,,,0,,,,17.2,2.2,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",2/5/1943,,,0,,,,19.4,2.8,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",2/6/1943,,,0,,,,24.4,4.4,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",2/7/1943,,,0,,,,20,3.3,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",2/8/1943,,,15.5,,,,18.9,3.3,9.4
USC00041779,"CLAREMONT POMONA COL, CA US",2/9/1943,,,0,,,,13.3,-1.7,10
USC00041779,"CLAREMONT POMONA COL, CA US",2/10/1943,,,0,,,,19.4,-1.7,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",2/11/1943,,,0,,,,25,1.7,22.8
USC00041779,"CLAREMONT POMONA COL, CA US",2/12/1943,,,0,,,,30,8.3,25.6
USC00041779,"CLAREMONT POMONA COL, CA US",2/13/1943,,,0,,,,30.6,6.1,25.6
USC00041779,"CLAREMONT POMONA COL, CA US",2/14/1943,,,0,,,,30,6.7,26.1
USC00041779,"CLAREMONT POMONA COL, CA US",2/15/1943,,,0,,,,29.4,6.7,23.9
USC00041779,"CLAREMONT POMONA COL, CA US",2/16/1943,,,0,,,,26.7,6.7,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",2/17/1943,,,0,,,,19.4,3.3,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",2/18/1943,,,0,,,,26.1,5.6,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",2/19/1943,,,0,,,,28.9,8.3,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",2/20/1943,,,0,,,,21.7,11.1,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",2/21/1943,,,27.4,,,,16.7,10,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",2/22/1943,,,36.8,,,,13.9,9.4,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",2/23/1943,,,23.4,,,,12.2,6.7,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",2/24/1943,,,13.5,,,,14.4,7.2,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",2/25/1943,,,0,,,,15,3.3,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",2/26/1943,,,0,,,,20.6,2.2,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",2/27/1943,,,0,,,,17.8,1.7,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",2/28/1943,,,0,,,,21.1,3.3,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",3/1/1943,,,0,,,,18.9,3.9,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",3/2/1943,,,0,,,,20,3.9,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",3/3/1943,,,28.2,,,,16.7,8.9,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",3/4/1943,,,67.1,,,,13.9,9.4,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/5/1943,,,1.5,,,,16.7,10,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",3/6/1943,,,0,,,,18.3,8.9,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",3/7/1943,,,0,,,,17.2,8.3,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",3/8/1943,,,0,,,,18.9,6.7,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",3/9/1943,,,0,,,,16.7,11.7,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",3/10/1943,,,1,,,,20,11.7,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",3/11/1943,,,0,,,,18.3,8.3,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",3/12/1943,,,0,,,,21.7,5,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",3/13/1943,,,0,,,,18.9,6.1,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",3/14/1943,,,0,,,,13.9,8.9,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",3/15/1943,,,0,,,,15.6,7.8,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/16/1943,,,0,,,,21.1,3.9,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/17/1943,,,0.5,,,,18.3,7.8,10
USC00041779,"CLAREMONT POMONA COL, CA US",3/18/1943,,,13,,,,15.6,7.8,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",3/19/1943,,,0,,,,15,3.9,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",3/20/1943,,,0,,,,21.7,2.8,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/21/1943,,,0,,,,18.3,7.8,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/22/1943,,,3,,,,16.7,3.3,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/23/1943,,,0,,,,21.7,2.8,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",3/24/1943,,,0,,,,25,5.6,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",3/25/1943,,,0,,,,23.3,6.1,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",3/26/1943,,,0,,,,21.1,6.7,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",3/27/1943,,,0,,,,22.8,5,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",3/28/1943,,,0,,,,19.4,6.1,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",3/29/1943,,,0,,,,17.2,10,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/30/1943,,,0,,,,19.4,9.4,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",3/31/1943,,,0,,,,27.2,4.4,24.4
USC00041779,"CLAREMONT POMONA COL, CA US",4/1/1943,,,0,,,,30.6,5.6,26.7
USC00041779,"CLAREMONT POMONA COL, CA US",4/2/1943,,,0,,,,29.4,7.8,23.9
USC00041779,"CLAREMONT POMONA COL, CA US",4/3/1943,,,0,,,,28.3,7.8,23.3
USC00041779,"CLAREMONT POMONA COL, CA US",4/4/1943,,,0,,,,23.3,6.7,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",4/5/1943,,,0,,,,19.4,10,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",4/6/1943,,,19.3,,,,13.9,6.7,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",4/7/1943,,,1,,,,15,8.3,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",4/8/1943,,,8.1,,,,13.9,8.9,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",4/9/1943,,,0,,,,12.8,0,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",4/10/1943,,,0,,,,15.6,3.9,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",4/11/1943,,,0,,,,18.9,3.9,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",4/12/1943,,,1.3,,,,23.9,6.7,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",4/13/1943,,,0.8,,,,24.4,6.1,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",4/14/1943,,,0,,,,19.4,5.6,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",4/15/1943,,,0,,,,17.2,10,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",4/16/1943,,,1.3,,,,16.1,10,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",4/17/1943,,,0,,,,23.3,10,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",4/18/1943,,,0,,,,25,7.2,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",4/19/1943,,,0,,,,21.7,8.3,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",4/20/1943,,,0,,,,19.4,10.6,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",4/21/1943,,,0,,,,22.8,7.2,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",4/22/1943,,,0,,,,26.1,9.4,23.9
USC00041779,"CLAREMONT POMONA COL, CA US",4/23/1943,,,0,,,,27.2,10.6,25
USC00041779,"CLAREMONT POMONA COL, CA US",4/24/1943,,,0,,,,25.6,14.4,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",4/25/1943,,,0,,,,21.1,5,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",4/26/1943,,,0,,,,21.7,4.4,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",4/27/1943,,,0,,,,24.4,6.7,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",4/28/1943,,,0,,,,24.4,8.3,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",4/29/1943,,,0,,,,29.4,9.4,25
USC00041779,"CLAREMONT POMONA COL, CA US",4/30/1943,,,0,,,,32.8,,24.4
USC00041779,"CLAREMONT POMONA COL, CA US",5/1/1943,,,0,0,,,31.7,10,27.8
USC00041779,"CLAREMONT POMONA COL, CA US",5/2/1943,,,0,0,,,28.9,10.6,23.9
USC00041779,"CLAREMONT POMONA COL, CA US",5/3/1943,,,0,0,,,23.9,13.3,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",5/4/1943,,,0,0,,,20,11.1,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",5/5/1943,,,0,0,,,24.4,8.3,23.9
USC00041779,"CLAREMONT POMONA COL, CA US",5/6/1943,,,0,0,,,24.4,8.9,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",5/7/1943,,,0,0,,,21.1,12.2,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",5/8/1943,,,0,0,,,28.9,11.7,27.8
USC00041779,"CLAREMONT POMONA COL, CA US",5/9/1943,,,0,0,,,31.1,10,27.8
USC00041779,"CLAREMONT POMONA COL, CA US",5/10/1943,,,0,0,,,31.1,8.9,28.3
USC00041779,"CLAREMONT POMONA COL, CA US",5/11/1943,,,0,0,,,30,8.3,27.2
USC00041779,"CLAREMONT POMONA COL, CA US",5/12/1943,,,0,0,,,28.9,10,27.2
USC00041779,"CLAREMONT POMONA COL, CA US",5/13/1943,,,0,0,,,27.8,7.8,24.4
USC00041779,"CLAREMONT POMONA COL, CA US",5/14/1943,,,0,0,,,24.4,6.7,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",5/15/1943,,,0,0,,,21.1,5.6,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",5/16/1943,,,0,0,,,23.9,3.3,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",5/17/1943,,,0,0,,,24.4,5,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",5/18/1943,,,0,0,,,32.2,6.1,30
USC00041779,"CLAREMONT POMONA COL, CA US",5/19/1943,,,0,0,,,33.3,8.9,29.4
USC00041779,"CLAREMONT POMONA COL, CA US",5/20/1943,,,0,0,,,31.7,10,28.9
USC00041779,"CLAREMONT POMONA COL, CA US",5/21/1943,,,0,0,,,29.4,8.9,28.3
USC00041779,"CLAREMONT POMONA COL, CA US",5/22/1943,,,0,0,,,31.1,10.6,28.9
USC00041779,"CLAREMONT POMONA COL, CA US",5/23/1943,,,0,0,,,29.4,10,27.8
USC00041779,"CLAREMONT POMONA COL, CA US",5/24/1943,,,0,0,,,28.9,12.8,24.4
USC00041779,"CLAREMONT POMONA COL, CA US",5/25/1943,,,0,0,,,26.7,12.8,22.8
USC00041779,"CLAREMONT POMONA COL, CA US",5/26/1943,,,0,0,,,22.8,12.2,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",5/27/1943,,,0,0,,,20.6,12.2,20
USC00041779,"CLAREMONT POMONA COL, CA US",5/28/1943,,,0,0,,,26.1,12.2,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",5/29/1943,,,0,0,,,22.8,8.3,22.2
USC00041779,"CLAREMONT POMONA COL, CA US",5/30/1943,,,0,0,,,22.8,11.1,20
USC00041779,"CLAREMONT POMONA COL, CA US",5/31/1943,,,0,0,,,22.8,11.1,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",6/1/1943,,,0,0,,,22.2,11.7,
USC00041779,"CLAREMONT POMONA COL, CA US",6/2/1943,,,0,0,,,18.9,12.2,
USC00041779,"CLAREMONT POMONA COL, CA US",6/3/1943,,,0,0,,,18.3,11.1,
USC00041779,"CLAREMONT POMONA COL, CA US",6/4/1943,,,0,0,,,18.9,8.9,
USC00041779,"CLAREMONT POMONA COL, CA US",6/5/1943,,,0,0,,,23.9,7.8,
USC00041779,"CLAREMONT POMONA COL, CA US",6/6/1943,,,0,0,,,26.7,4.4,
USC00041779,"CLAREMONT POMONA COL, CA US",6/7/1943,,,0,0,,,26.7,6.7,
USC00041779,"CLAREMONT POMONA COL, CA US",6/8/1943,,,0,0,,,25.6,10.6,
USC00041779,"CLAREMONT POMONA COL, CA US",6/9/1943,,,0,0,,,25.6,10,
USC00041779,"CLAREMONT POMONA COL, CA US",6/10/1943,,,0,0,,,25.6,7.2,
USC00041779,"CLAREMONT POMONA COL, CA US",6/11/1943,,,0,0,,,23.9,10.6,
USC00041779,"CLAREMONT POMONA COL, CA US",6/12/1943,,,0,0,,,16.7,10.6,
USC00041779,"CLAREMONT POMONA COL, CA US",6/13/1943,,,0,0,,,17.2,7.8,
USC00041779,"CLAREMONT POMONA COL, CA US",6/14/1943,,,0,0,,,26.7,3.9,
USC00041779,"CLAREMONT POMONA COL, CA US",6/15/1943,,,0,0,,,33.9,6.1,
USC00041779,"CLAREMONT POMONA COL, CA US",6/16/1943,,,0,0,,,36.7,13.3,
USC00041779,"CLAREMONT POMONA COL, CA US",6/17/1943,,,0,0,,,35,12.2,
USC00041779,"CLAREMONT POMONA COL, CA US",6/18/1943,,,0,0,,,32.8,11.1,
USC00041779,"CLAREMONT POMONA COL, CA US",6/19/1943,,,0,0,,,31.7,10.6,
USC00041779,"CLAREMONT POMONA COL, CA US",6/20/1943,,,0,0,,,32.8,9.4,
USC00041779,"CLAREMONT POMONA COL, CA US",6/21/1943,,,0,0,,,33.9,10.6,
USC00041779,"CLAREMONT POMONA COL, CA US",6/22/1943,,,0,0,,,33.9,11.1,
USC00041779,"CLAREMONT POMONA COL, CA US",6/23/1943,,,0,0,,,31.7,10,
USC00041779,"CLAREMONT POMONA COL, CA US",6/24/1943,,,0,0,,,29.4,7.8,
USC00041779,"CLAREMONT POMONA COL, CA US",6/25/1943,,,0,0,,,32.2,7.2,
