"Plot Title: 20724110"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20724110, SEN S/N: 20724110, LBL: Gwen (SCC Parking Lot))","Host Connected (LGR S/N: 20724110, SEN S/N: 20724110)","Coupler Attached (LGR S/N: 20724110, SEN S/N: 20724110)","Stopped (LGR S/N: 20724110, SEN S/N: 20724110)","End Of File (LGR S/N: 20724110, SEN S/N: 20724110)"
1092,12/01/19 08:45:00 AM,51.699,,,,
1093,12/01/19 09:00:00 AM,52.225,,,,
1094,12/01/19 09:15:00 AM,52.925,,,,
1095,12/01/19 09:30:00 AM,53.798,,,,
1096,12/01/19 09:45:00 AM,54.495,,,,
1097,12/01/19 10:00:00 AM,55.189,,,,
1098,12/01/19 10:15:00 AM,55.884,,,,
1099,12/01/19 10:30:00 AM,56.577,,,,
1100,12/01/19 10:45:00 AM,56.923,,,,
1101,12/01/19 11:00:00 AM,57.096,,,,
1102,12/01/19 11:15:00 AM,58.476,,,,
1103,12/01/19 11:30:00 AM,59.337,,,,
1104,12/01/19 11:45:00 AM,61.054,,,,
1105,12/01/19 12:00:00 PM,62.083,,,,
1106,12/01/19 12:15:00 PM,62.254,,,,
1107,12/01/19 12:30:00 PM,62.254,,,,
1108,12/01/19 12:45:00 PM,61.569,,,,
1109,12/01/19 01:00:00 PM,62.083,,,,
1110,12/01/19 01:15:00 PM,61.912,,,,
1111,12/01/19 01:30:00 PM,62.083,,,,
1112,12/01/19 01:45:00 PM,62.425,,,,
1113,12/01/19 02:00:00 PM,62.769,,,,
1114,12/01/19 02:15:00 PM,62.769,,,,
1115,12/01/19 02:30:00 PM,62.083,,,,
1116,12/01/19 02:45:00 PM,61.569,,,,
1117,12/01/19 03:00:00 PM,61.569,,,,
1118,12/01/19 03:15:00 PM,61.398,,,,
1119,12/01/19 03:30:00 PM,60.195,,,,
1120,12/01/19 03:45:00 PM,58.820,,,,
1121,12/01/19 04:00:00 PM,57.958,,,,
1122,12/01/19 04:15:00 PM,57.096,,,,
1123,12/01/19 04:30:00 PM,56.404,,,,
1124,12/01/19 04:45:00 PM,55.189,,,,
1125,12/01/19 05:00:00 PM,54.495,,,,
1126,12/01/19 05:15:00 PM,54.147,,,,
1127,12/01/19 05:30:00 PM,53.449,,,,
1128,12/01/19 05:45:00 PM,52.750,,,,
1129,12/01/19 06:00:00 PM,53.100,,,,
1130,12/01/19 06:15:00 PM,52.925,,,,
1131,12/01/19 06:30:00 PM,52.750,,,,
1132,12/01/19 06:45:00 PM,52.401,,,,
1133,12/01/19 07:00:00 PM,52.225,,,,
1134,12/01/19 07:15:00 PM,51.874,,,,
1135,12/01/19 07:30:00 PM,51.346,,,,
1136,12/01/19 07:45:00 PM,51.172,,,,
1137,12/01/19 08:00:00 PM,51.172,,,,
1138,12/01/19 08:15:00 PM,51.172,,,,
1139,12/01/19 08:30:00 PM,50.995,,,,
1140,12/01/19 08:45:00 PM,50.819,,,,
1141,12/01/19 09:00:00 PM,50.643,,,,
1142,12/01/19 09:15:00 PM,50.290,,,,
1143,12/01/19 09:30:00 PM,49.937,,,,
1144,12/01/19 09:45:00 PM,49.404,,,,
1145,12/01/19 10:00:00 PM,49.228,,,,
1146,12/01/19 10:15:00 PM,49.050,,,,
1147,12/01/19 10:30:00 PM,48.517,,,,
1148,12/01/19 10:45:00 PM,48.160,,,,
1149,12/01/19 11:00:00 PM,47.982,,,,
1150,12/01/19 11:15:00 PM,47.802,,,,
1151,12/01/19 11:30:00 PM,47.624,,,,
1152,12/01/19 11:45:00 PM,47.624,,,,
1153,12/02/19 12:00:00 AM,47.624,,,,
1154,12/02/19 12:15:00 AM,48.160,,,,
1155,12/02/19 12:30:00 AM,47.802,,,,
1156,12/02/19 12:45:00 AM,47.446,,,,
1157,12/02/19 01:00:00 AM,47.088,,,,
1158,12/02/19 01:15:00 AM,46.548,,,,
1159,12/02/19 01:30:00 AM,46.188,,,,
1160,12/02/19 01:45:00 AM,46.008,,,,
1161,12/02/19 02:00:00 AM,45.648,,,,
1162,12/02/19 02:15:00 AM,45.828,,,,
1163,12/02/19 02:30:00 AM,45.828,,,,
1164,12/02/19 02:45:00 AM,45.648,,,,
1165,12/02/19 03:00:00 AM,45.466,,,,
1166,12/02/19 03:15:00 AM,45.466,,,,
1167,12/02/19 03:30:00 AM,45.648,,,,
1168,12/02/19 03:45:00 AM,46.188,,,,
1169,12/02/19 04:00:00 AM,46.188,,,,
1170,12/02/19 04:15:00 AM,47.624,,,,
1171,12/02/19 04:30:00 AM,46.188,,,,
1172,12/02/19 04:45:00 AM,45.828,,,,
1173,12/02/19 05:00:00 AM,45.286,,,,
1174,12/02/19 05:15:00 AM,44.922,,,,
1175,12/02/19 05:30:00 AM,44.560,,,,
1176,12/02/19 05:45:00 AM,44.379,,,,
1177,12/02/19 06:00:00 AM,44.195,,,,
1178,12/02/19 06:15:00 AM,44.379,,,,
1179,12/02/19 06:30:00 AM,45.286,,,,
1180,12/02/19 06:45:00 AM,46.008,,,,
1181,12/02/19 07:00:00 AM,46.908,,,,
1182,12/02/19 07:15:00 AM,48.160,,,,
1183,12/02/19 07:30:00 AM,48.339,,,,
1184,12/02/19 07:45:00 AM,48.871,,,,
1185,12/02/19 08:00:00 AM,50.113,,,,
1186,12/02/19 08:15:00 AM,52.925,,,,
1187,12/02/19 08:30:00 AM,54.495,,,,
1188,12/02/19 08:45:00 AM,55.711,,,,
1189,12/02/19 09:00:00 AM,56.577,,,,
1190,12/02/19 09:15:00 AM,57.096,,,,
1191,12/02/19 09:30:00 AM,58.993,,,,
1192,12/02/19 09:45:00 AM,60.368,,,,
1193,12/02/19 10:00:00 AM,61.227,,,,
1194,12/02/19 10:15:00 AM,61.569,,,,
1195,12/02/19 10:30:00 AM,61.912,,,,
1196,12/02/19 10:45:00 AM,63.455,,,,
1197,12/02/19 11:00:00 AM,64.481,,,,
1198,12/02/19 11:15:00 AM,65.851,,,,
1199,12/02/19 11:30:00 AM,67.050,,,,
1200,12/02/19 11:45:00 AM,76.876,,,,
1201,12/02/19 12:00:00 PM,74.271,,,,
1202,12/02/19 12:15:00 PM,74.964,,,,
1203,12/02/19 12:30:00 PM,74.791,,,,
1204,12/02/19 12:45:00 PM,78.624,,,,
1205,12/02/19 01:00:00 PM,80.029,,,,
1206,12/02/19 01:15:00 PM,80.911,,,,
1207,12/02/19 01:30:00 PM,83.579,,,,
1208,12/02/19 01:45:00 PM,80.559,,,,
1209,12/02/19 02:00:00 PM,87.368,,,,
1210,12/02/19 02:15:00 PM,74.098,,,,
1211,12/02/19 02:30:00 PM,71.856,,,,
1212,12/02/19 02:45:00 PM,70.651,,,,
1213,12/02/19 03:00:00 PM,69.622,,,,
1214,12/02/19 03:15:00 PM,68.763,,,,
1215,12/02/19 03:30:00 PM,67.735,,,,
1216,12/02/19 03:45:00 PM,67.050,,,,
1217,12/02/19 04:00:00 PM,65.680,,,,
1218,12/02/19 04:15:00 PM,64.996,,,,
1219,12/02/19 04:30:00 PM,63.626,,,,
1220,12/02/19 04:45:00 PM,62.425,,,,
1221,12/02/19 05:00:00 PM,61.569,,,,
1222,12/02/19 05:15:00 PM,60.883,,,,
1223,12/02/19 05:30:00 PM,60.024,,,,
1224,12/02/19 05:45:00 PM,59.164,,,,
1225,12/02/19 06:00:00 PM,58.476,,,,
1226,12/02/19 06:15:00 PM,57.785,,,,
1227,12/02/19 06:30:00 PM,56.923,,,,
1228,12/02/19 06:45:00 PM,56.404,,,,
1229,12/02/19 07:00:00 PM,56.057,,,,
1230,12/02/19 07:15:00 PM,55.189,,,,
1231,12/02/19 07:30:00 PM,55.017,,,,
1232,12/02/19 07:45:00 PM,55.711,,,,
1233,12/02/19 08:00:00 PM,54.842,,,,
1234,12/02/19 08:15:00 PM,54.842,,,,
1235,12/02/19 08:30:00 PM,55.017,,,,
1236,12/02/19 08:45:00 PM,53.274,,,,
1237,12/02/19 09:00:00 PM,53.274,,,,
1238,12/02/19 09:15:00 PM,53.100,,,,
1239,12/02/19 09:30:00 PM,53.100,,,,
1240,12/02/19 09:45:00 PM,53.274,,,,
1241,12/02/19 10:00:00 PM,53.100,,,,
1242,12/02/19 10:15:00 PM,52.925,,,,
1243,12/02/19 10:30:00 PM,52.925,,,,
1244,12/02/19 10:45:00 PM,52.925,,,,
1245,12/02/19 11:00:00 PM,52.925,,,,
1246,12/02/19 11:15:00 PM,52.925,,,,
1247,12/02/19 11:30:00 PM,52.750,,,,
1248,12/02/19 11:45:00 PM,52.576,,,,
1249,12/03/19 12:00:00 AM,52.225,,,,
1250,12/03/19 12:15:00 AM,51.699,,,,
1251,12/03/19 12:30:00 AM,51.523,,,,
1252,12/03/19 12:45:00 AM,51.523,,,,
1253,12/03/19 01:00:00 AM,51.523,,,,
1254,12/03/19 01:15:00 AM,52.050,,,,
1255,12/03/19 01:30:00 AM,51.523,,,,
1256,12/03/19 01:45:00 AM,51.172,,,,
1257,12/03/19 02:00:00 AM,50.995,,,,
1258,12/03/19 02:15:00 AM,50.995,,,,
1259,12/03/19 02:30:00 AM,50.819,,,,
1260,12/03/19 02:45:00 AM,50.819,,,,
1261,12/03/19 03:00:00 AM,50.995,,,,
1262,12/03/19 03:15:00 AM,50.995,,,,
1263,12/03/19 03:30:00 AM,50.995,,,,
1264,12/03/19 03:45:00 AM,50.819,,,,
1265,12/03/19 04:00:00 AM,51.346,,,,
1266,12/03/19 04:15:00 AM,52.225,,,,
1267,12/03/19 04:30:00 AM,52.576,,,,
1268,12/03/19 04:45:00 AM,52.050,,,,
1269,12/03/19 05:00:00 AM,52.050,,,,
1270,12/03/19 05:15:00 AM,51.874,,,,
1271,12/03/19 05:30:00 AM,52.401,,,,
1272,12/03/19 05:45:00 AM,52.225,,,,
1273,12/03/19 06:00:00 AM,52.050,,,,
1274,12/03/19 06:15:00 AM,51.699,,,,
1275,12/03/19 06:30:00 AM,51.346,,,,
1276,12/03/19 06:45:00 AM,51.346,,,,
1277,12/03/19 07:00:00 AM,51.523,,,,
1278,12/03/19 07:15:00 AM,51.699,,,,
1279,12/03/19 07:30:00 AM,52.050,,,,
1280,12/03/19 07:45:00 AM,53.100,,,,
1281,12/03/19 08:00:00 AM,54.669,,,,
1282,12/03/19 08:15:00 AM,55.884,,,,
1283,12/03/19 08:30:00 AM,57.268,,,,
1284,12/03/19 08:45:00 AM,58.303,,,,
1285,12/03/19 09:00:00 AM,59.680,,,,
1286,12/03/19 09:15:00 AM,60.883,,,,
1287,12/03/19 09:30:00 AM,62.254,,,,
1288,12/03/19 09:45:00 AM,63.111,,,,
1289,12/03/19 10:00:00 AM,63.455,,,,
1290,12/03/19 10:15:00 AM,63.282,,,,
1291,12/03/19 10:30:00 AM,62.769,,,,
1292,12/03/19 10:45:00 AM,63.282,,,,
1293,12/03/19 11:00:00 AM,63.626,,,,
1294,12/03/19 11:15:00 AM,63.455,,,,
1295,12/03/19 11:30:00 AM,64.139,,,,
1296,12/03/19 11:45:00 AM,64.996,,,,
1297,12/03/19 12:00:00 PM,64.825,,,,
1298,12/03/19 12:15:00 PM,66.022,,,,
1299,12/03/19 12:30:00 PM,66.193,,,,
1300,12/03/19 12:45:00 PM,66.708,,,,
1301,12/03/19 01:00:00 PM,66.708,,,,
1302,12/03/19 01:15:00 PM,67.221,,,,
1303,12/03/19 01:30:00 PM,67.564,,,,
1304,12/03/19 01:45:00 PM,67.735,,,,
1305,12/03/19 02:00:00 PM,67.221,,,,
1306,12/03/19 02:15:00 PM,66.366,,,,
1307,12/03/19 02:30:00 PM,65.680,,,,
1308,12/03/19 02:45:00 PM,65.167,,,,
1309,12/03/19 03:00:00 PM,64.310,,,,
1310,12/03/19 03:15:00 PM,63.626,,,,
1311,12/03/19 03:30:00 PM,63.111,,,,
1312,12/03/19 03:45:00 PM,62.769,,,,
1313,12/03/19 04:00:00 PM,62.425,,,,
1314,12/03/19 04:15:00 PM,62.083,,,,
1315,12/03/19 04:30:00 PM,61.398,,,,
1316,12/03/19 04:45:00 PM,60.712,,,,
1317,12/03/19 05:00:00 PM,61.054,,,,
1318,12/03/19 05:15:00 PM,61.054,,,,
1319,12/03/19 05:30:00 PM,60.712,,,,
1320,12/03/19 05:45:00 PM,61.054,,,,
1321,12/03/19 06:00:00 PM,60.883,,,,
1322,12/03/19 06:15:00 PM,60.539,,,,
1323,12/03/19 06:30:00 PM,60.195,,,,
1324,12/03/19 06:45:00 PM,59.680,,,,
1325,12/03/19 07:00:00 PM,59.508,,,,
1326,12/03/19 07:15:00 PM,59.164,,,,
1327,12/03/19 07:30:00 PM,59.164,,,,
1328,12/03/19 07:45:00 PM,60.024,,,,
1329,12/03/19 08:00:00 PM,59.508,,,,
1330,12/03/19 08:15:00 PM,59.508,,,,
1331,12/03/19 08:30:00 PM,58.993,,,,
1332,12/03/19 08:45:00 PM,58.993,,,,
1333,12/03/19 09:00:00 PM,59.164,,,,
1334,12/03/19 09:15:00 PM,59.337,,,,
1335,12/03/19 09:30:00 PM,58.820,,,,
1336,12/03/19 09:45:00 PM,58.476,,,,
1337,12/03/19 10:00:00 PM,57.785,,,,
1338,12/03/19 10:15:00 PM,57.785,,,,
1339,12/03/19 10:30:00 PM,58.647,,,,
1340,12/03/19 10:45:00 PM,59.508,,,,
1341,12/03/19 11:00:00 PM,59.337,,,,
1342,12/03/19 11:15:00 PM,58.647,,,,
1343,12/03/19 11:30:00 PM,57.958,,,,
1344,12/03/19 11:45:00 PM,57.614,,,,
1345,12/04/19 12:00:00 AM,57.268,,,,
1346,12/04/19 12:15:00 AM,56.923,,,,
1347,12/04/19 12:30:00 AM,56.923,,,,
1348,12/04/19 12:45:00 AM,56.750,,,,
1349,12/04/19 01:00:00 AM,57.096,,,,
1350,12/04/19 01:15:00 AM,57.614,,,,
1351,12/04/19 01:30:00 AM,57.614,,,,
1352,12/04/19 01:45:00 AM,57.096,,,,
1353,12/04/19 02:00:00 AM,56.230,,,,
1354,12/04/19 02:15:00 AM,55.884,,,,
1355,12/04/19 02:30:00 AM,56.577,,,,
1356,12/04/19 02:45:00 AM,57.268,,,,
1357,12/04/19 03:00:00 AM,57.614,,,,
1358,12/04/19 03:15:00 AM,57.268,,,,
1359,12/04/19 03:30:00 AM,56.577,,,,
1360,12/04/19 03:45:00 AM,54.842,,,,
1361,12/04/19 04:00:00 AM,54.322,,,,
1362,12/04/19 04:15:00 AM,53.973,,,,
1363,12/04/19 04:30:00 AM,53.100,,,,
1364,12/04/19 04:45:00 AM,52.750,,,,
1365,12/04/19 05:00:00 AM,52.401,,,,
1366,12/04/19 05:15:00 AM,52.050,,,,
1367,12/04/19 05:30:00 AM,52.050,,,,
1368,12/04/19 05:45:00 AM,52.225,,,,
1369,12/04/19 06:00:00 AM,51.874,,,,
1370,12/04/19 06:15:00 AM,51.699,,,,
1371,12/04/19 06:30:00 AM,51.346,,,,
1372,12/04/19 06:45:00 AM,51.172,,,,
1373,12/04/19 07:00:00 AM,51.346,,,,
1374,12/04/19 07:15:00 AM,51.523,,,,
1375,12/04/19 07:30:00 AM,51.699,,,,
1376,12/04/19 07:45:00 AM,52.050,,,,
1377,12/04/19 08:00:00 AM,52.576,,,,
1378,12/04/19 08:15:00 AM,52.576,,,,
1379,12/04/19 08:30:00 AM,52.401,,,,
1380,12/04/19 08:45:00 AM,52.925,,,,
1381,12/04/19 09:00:00 AM,53.100,,,,
1382,12/04/19 09:15:00 AM,52.925,,,,
1383,12/04/19 09:30:00 AM,52.925,,,,
1384,12/04/19 09:45:00 AM,52.750,,,,
1385,12/04/19 10:00:00 AM,52.576,,,,
1386,12/04/19 10:15:00 AM,52.401,,,,
1387,12/04/19 10:30:00 AM,52.225,,,,
1388,12/04/19 10:45:00 AM,52.225,,,,
1389,12/04/19 11:00:00 AM,52.225,,,,
1390,12/04/19 11:15:00 AM,52.576,,,,
1391,12/04/19 11:30:00 AM,53.449,,,,
1392,12/04/19 11:45:00 AM,54.147,,,,
1393,12/04/19 12:00:00 PM,54.147,,,,
1394,12/04/19 12:15:00 PM,54.322,,,,
1395,12/04/19 12:30:00 PM,54.495,,,,
1396,12/04/19 12:45:00 PM,55.364,,,,
1397,12/04/19 01:00:00 PM,54.842,,,,
1398,12/04/19 01:15:00 PM,55.189,,,,
1399,12/04/19 01:30:00 PM,55.364,,,,
1400,12/04/19 01:45:00 PM,55.537,,,,
1401,12/04/19 02:00:00 PM,55.884,,,,
1402,12/04/19 02:15:00 PM,55.711,,,,
1403,12/04/19 02:30:00 PM,55.884,,,,
1404,12/04/19 02:45:00 PM,56.404,,,,
1405,12/04/19 03:00:00 PM,56.230,,,,
1406,12/04/19 03:15:00 PM,56.057,,,,
1407,12/04/19 03:30:00 PM,56.057,,,,
1408,12/04/19 03:45:00 PM,56.230,,,,
1409,12/04/19 04:00:00 PM,56.230,,,,
1410,12/04/19 04:15:00 PM,56.404,,,,
1411,12/04/19 04:30:00 PM,56.057,,,,
1412,12/04/19 04:45:00 PM,55.884,,,,
1413,12/04/19 05:00:00 PM,55.711,,,,
1414,12/04/19 05:15:00 PM,55.711,,,,
1415,12/04/19 05:30:00 PM,55.711,,,,
1416,12/04/19 05:45:00 PM,55.711,,,,
1417,12/04/19 06:00:00 PM,55.537,,,,
1418,12/04/19 06:15:00 PM,55.537,,,,
1419,12/04/19 06:30:00 PM,55.364,,,,
1420,12/04/19 06:45:00 PM,55.189,,,,
1421,12/04/19 07:00:00 PM,55.189,,,,
1422,12/04/19 07:15:00 PM,55.189,,,,
1423,12/04/19 07:30:00 PM,55.017,,,,
1424,12/04/19 07:45:00 PM,54.669,,,,
1425,12/04/19 08:00:00 PM,54.669,,,,
1426,12/04/19 08:15:00 PM,54.842,,,,
1427,12/04/19 08:30:00 PM,54.842,,,,
1428,12/04/19 08:45:00 PM,54.495,,,,
1429,12/04/19 09:00:00 PM,54.495,,,,
1430,12/04/19 09:15:00 PM,54.322,,,,
1431,12/04/19 09:30:00 PM,54.322,,,,
1432,12/04/19 09:45:00 PM,54.322,,,,
1433,12/04/19 10:00:00 PM,54.147,,,,
1434,12/04/19 10:15:00 PM,53.973,,,,
1435,12/04/19 10:30:00 PM,53.274,,,,
1436,12/04/19 10:45:00 PM,53.100,,,,
1437,12/04/19 11:00:00 PM,52.576,,,,
1438,12/04/19 11:15:00 PM,52.225,,,,
1439,12/04/19 11:30:00 PM,52.576,,,,
1440,12/04/19 11:45:00 PM,53.100,,,,
1441,12/05/19 12:00:00 AM,53.100,,,,
1442,12/05/19 12:15:00 AM,53.274,,,,
1443,12/05/19 12:30:00 AM,53.100,,,,
1444,12/05/19 12:45:00 AM,53.100,,,,
1445,12/05/19 01:00:00 AM,53.100,,,,
1446,12/05/19 01:15:00 AM,52.925,,,,
1447,12/05/19 01:30:00 AM,52.925,,,,
1448,12/05/19 01:45:00 AM,52.925,,,,
1449,12/05/19 02:00:00 AM,53.100,,,,
1450,12/05/19 02:15:00 AM,52.925,,,,
1451,12/05/19 02:30:00 AM,52.750,,,,
1452,12/05/19 02:45:00 AM,52.750,,,,
1453,12/05/19 03:00:00 AM,52.576,,,,
1454,12/05/19 03:15:00 AM,52.576,,,,
1455,12/05/19 03:30:00 AM,52.576,,,,
1456,12/05/19 03:45:00 AM,52.750,,,,
1457,12/05/19 04:00:00 AM,52.925,,,,
1458,12/05/19 04:15:00 AM,52.750,,,,
1459,12/05/19 04:30:00 AM,52.401,,,,
1460,12/05/19 04:45:00 AM,51.699,,,,
1461,12/05/19 05:00:00 AM,51.172,,,,
1462,12/05/19 05:15:00 AM,50.643,,,,
1463,12/05/19 05:30:00 AM,49.937,,,,
1464,12/05/19 05:45:00 AM,49.404,,,,
1465,12/05/19 06:00:00 AM,48.695,,,,
1466,12/05/19 06:15:00 AM,48.517,,,,
1467,12/05/19 06:30:00 AM,48.160,,,,
1468,12/05/19 06:45:00 AM,47.982,,,,
1469,12/05/19 07:00:00 AM,47.982,,,,
1470,12/05/19 07:15:00 AM,48.339,,,,
1471,12/05/19 07:30:00 AM,49.050,,,,
1472,12/05/19 07:45:00 AM,49.937,,,,
1473,12/05/19 08:00:00 AM,50.819,,,,
1474,12/05/19 08:15:00 AM,51.523,,,,
1475,12/05/19 08:30:00 AM,52.750,,,,
1476,12/05/19 08:45:00 AM,53.973,,,,
1477,12/05/19 09:00:00 AM,54.495,,,,
1478,12/05/19 09:15:00 AM,54.669,,,,
1479,12/05/19 09:30:00 AM,55.189,,,,
1480,12/05/19 09:45:00 AM,55.537,,,,
1481,12/05/19 10:00:00 AM,56.057,,,,
1482,12/05/19 10:15:00 AM,57.268,,,,
1483,12/05/19 10:30:00 AM,57.268,,,,
1484,12/05/19 10:45:00 AM,57.614,,,,
1485,12/05/19 11:00:00 AM,57.785,,,,
1486,12/05/19 11:15:00 AM,58.820,,,,
1487,12/05/19 11:30:00 AM,60.195,,,,
1488,12/05/19 11:45:00 AM,74.791,,,,
1489,12/05/19 12:00:00 PM,65.509,,,,
1490,12/05/19 12:15:00 PM,79.502,,,,
1491,12/05/19 12:30:00 PM,69.793,,,,
1492,12/05/19 12:45:00 PM,72.718,,,,
1493,12/05/19 01:00:00 PM,78.274,,,,
1494,12/05/19 01:15:00 PM,76.703,,,,
1495,12/05/19 01:30:00 PM,72.372,,,,
1496,12/05/19 01:45:00 PM,73.062,,,,
1497,12/05/19 02:00:00 PM,74.446,,,,
1498,12/05/19 02:15:00 PM,68.421,,,,
1499,12/05/19 02:30:00 PM,66.366,,,,
1500,12/05/19 02:45:00 PM,65.167,,,,
1501,12/05/19 03:00:00 PM,64.481,,,,
1502,12/05/19 03:15:00 PM,63.282,,,,
1503,12/05/19 03:30:00 PM,63.282,,,,
1504,12/05/19 03:45:00 PM,62.598,,,,
1505,12/05/19 04:00:00 PM,61.398,,,,
1506,12/05/19 04:15:00 PM,60.195,,,,
1507,12/05/19 04:30:00 PM,58.993,,,,
1508,12/05/19 04:45:00 PM,58.131,,,,
1509,12/05/19 05:00:00 PM,57.441,,,,
1510,12/05/19 05:15:00 PM,56.923,,,,
1511,12/05/19 05:30:00 PM,56.923,,,,
1512,12/05/19 05:45:00 PM,57.096,,,,
1513,12/05/19 06:00:00 PM,56.923,,,,
1514,12/05/19 06:15:00 PM,56.750,,,,
1515,12/05/19 06:30:00 PM,56.577,,,,
1516,12/05/19 06:45:00 PM,56.577,,,,
1517,12/05/19 07:00:00 PM,56.057,,,,
1518,12/05/19 07:15:00 PM,55.537,,,,
1519,12/05/19 07:30:00 PM,54.495,,,,
1520,12/05/19 07:45:00 PM,54.322,,,,
1521,12/05/19 08:00:00 PM,53.973,,,,
1522,12/05/19 08:15:00 PM,53.798,,,,
1523,12/05/19 08:30:00 PM,53.973,,,,
1524,12/05/19 08:45:00 PM,53.623,,,,
1525,12/05/19 09:00:00 PM,53.100,,,,
1526,12/05/19 09:15:00 PM,52.750,,,,
1527,12/05/19 09:30:00 PM,53.100,,,,
1528,12/05/19 09:45:00 PM,53.274,,,,
1529,12/05/19 10:00:00 PM,52.750,,,,
1530,12/05/19 10:15:00 PM,52.225,,,,
1531,12/05/19 10:30:00 PM,51.874,,,,
1532,12/05/19 10:45:00 PM,51.699,,,,
1533,12/05/19 11:00:00 PM,51.523,,,,
1534,12/05/19 11:15:00 PM,51.346,,,,
1535,12/05/19 11:30:00 PM,51.523,,,,
1536,12/05/19 11:45:00 PM,51.699,,,,
1537,12/06/19 12:00:00 AM,51.874,,,,
1538,12/06/19 12:15:00 AM,52.050,,,,
1539,12/06/19 12:30:00 AM,51.699,,,,
1540,12/06/19 12:45:00 AM,51.874,,,,
1541,12/06/19 01:00:00 AM,52.401,,,,
1542,12/06/19 01:15:00 AM,53.449,,,,
1543,12/06/19 01:30:00 AM,52.750,,,,
1544,12/06/19 01:45:00 AM,52.925,,,,
1545,12/06/19 02:00:00 AM,52.050,,,,
1546,12/06/19 02:15:00 AM,52.401,,,,
1547,12/06/19 02:30:00 AM,51.699,,,,
1548,12/06/19 02:45:00 AM,51.346,,,,
1549,12/06/19 03:00:00 AM,51.172,,,,
1550,12/06/19 03:15:00 AM,50.995,,,,
1551,12/06/19 03:30:00 AM,51.172,,,,
1552,12/06/19 03:45:00 AM,51.699,,,,
1553,12/06/19 04:00:00 AM,52.576,,,,
1554,12/06/19 04:15:00 AM,52.750,,,,
1555,12/06/19 04:30:00 AM,52.576,,,,
1556,12/06/19 04:45:00 AM,52.576,,,,
1557,12/06/19 05:00:00 AM,52.750,,,,
1558,12/06/19 05:15:00 AM,52.225,,,,
1559,12/06/19 05:30:00 AM,51.172,,,,
1560,12/06/19 05:45:00 AM,50.290,,,,
1561,12/06/19 06:00:00 AM,49.404,,,,
1562,12/06/19 06:15:00 AM,49.228,,,,
1563,12/06/19 06:30:00 AM,48.871,,,,
1564,12/06/19 06:45:00 AM,48.695,,,,
1565,12/06/19 07:00:00 AM,49.759,,,,
1566,12/06/19 07:15:00 AM,50.643,,,,
1567,12/06/19 07:30:00 AM,51.699,,,,
1568,12/06/19 07:45:00 AM,51.874,,,,
1569,12/06/19 08:00:00 AM,52.050,,,,
1570,12/06/19 08:15:00 AM,55.017,,,,
1571,12/06/19 08:30:00 AM,55.711,,,,
1572,12/06/19 08:45:00 AM,57.096,,,,
1573,12/06/19 09:00:00 AM,58.647,,,,
1574,12/06/19 09:15:00 AM,59.508,,,,
1575,12/06/19 09:30:00 AM,61.227,,,,
1576,12/06/19 09:45:00 AM,62.940,,,,
1577,12/06/19 10:00:00 AM,64.310,,,,
1578,12/06/19 10:15:00 AM,65.680,,,,
1579,12/06/19 10:30:00 AM,66.022,,,,
1580,12/06/19 10:45:00 AM,66.537,,,,
1581,12/06/19 11:00:00 AM,67.392,,,,
1582,12/06/19 11:15:00 AM,67.735,,,,
1583,12/06/19 11:30:00 AM,67.906,,,,
1584,12/06/19 11:45:00 AM,67.906,,,,
1585,12/06/19 12:00:00 PM,73.580,,,,
1586,12/06/19 12:15:00 PM,76.181,,,,
1587,12/06/19 12:30:00 PM,76.703,,,,
1588,12/06/19 12:45:00 PM,71.683,,,,
1589,12/06/19 01:00:00 PM,68.763,,,,
1590,12/06/19 01:15:00 PM,67.050,,,,
1591,12/06/19 01:30:00 PM,66.022,,,,
1592,12/06/19 01:45:00 PM,65.338,,,,
1593,12/06/19 02:00:00 PM,64.481,,,,
1594,12/06/19 02:15:00 PM,63.455,,,,
1595,12/06/19 02:30:00 PM,60.368,,,,
1596,12/06/19 02:45:00 PM,59.337,,,,
1597,12/06/19 03:00:00 PM,59.164,,,,
1598,12/06/19 03:15:00 PM,58.647,,,,
1599,12/06/19 03:30:00 PM,58.476,,,,
1600,12/06/19 03:45:00 PM,57.958,,,,
1601,12/06/19 04:00:00 PM,57.441,,,,
1602,12/06/19 04:15:00 PM,57.614,,,,
1603,12/06/19 04:30:00 PM,58.131,,,,
1604,12/06/19 04:45:00 PM,57.958,,,,
1605,12/06/19 05:00:00 PM,57.785,,,,
1606,12/06/19 05:15:00 PM,56.923,,,,
1607,12/06/19 05:30:00 PM,56.404,,,,
1608,12/06/19 05:45:00 PM,56.404,,,,
1609,12/06/19 06:00:00 PM,56.404,,,,
1610,12/06/19 06:15:00 PM,56.577,,,,
1611,12/06/19 06:30:00 PM,56.404,,,,
1612,12/06/19 06:45:00 PM,56.404,,,,
1613,12/06/19 07:00:00 PM,56.230,,,,
1614,12/06/19 07:15:00 PM,56.230,,,,
1615,12/06/19 07:30:00 PM,56.404,,,,
1616,12/06/19 07:45:00 PM,56.577,,,,
1617,12/06/19 08:00:00 PM,56.923,,,,
1618,12/06/19 08:15:00 PM,57.096,,,,
1619,12/06/19 08:30:00 PM,57.441,,,,
1620,12/06/19 08:45:00 PM,56.923,,,,
1621,12/06/19 09:00:00 PM,56.404,,,,
