"","ID","YEAR","MONTH","ELEMENT","Day","Temperature","DECADE","Date"
"5082","AGM00060515",1997,10,"TMAX",4,22.1,2000,1997-10-04
"5083","AGM00060515",1997,11,"TMAX",4,NA,2000,1997-11-04
"5084","AGM00060515",1997,12,"TMAX",4,NA,2000,1997-12-04
"5085","AGM00060515",1998,1,"TMAX",4,14.5,2000,1998-01-04
"5086","AGM00060515",1998,2,"TMAX",4,NA,2000,1998-02-04
"5087","AGM00060515",1998,3,"TMAX",4,NA,2000,1998-03-04
"5088","AGM00060515",1998,4,"TMAX",4,23.5,2000,1998-04-04
"5089","AGM00060515",1998,5,"TMAX",4,NA,2000,1998-05-04
"5090","AGM00060515",1998,6,"TMAX",4,32.1,2000,1998-06-04
"5091","AGM00060515",1998,7,"TMAX",4,NA,2000,1998-07-04
"5092","AGM00060515",1998,8,"TMAX",4,NA,2000,1998-08-04
"5093","AGM00060515",1998,9,"TMAX",4,33.2,2000,1998-09-04
"5094","AGM00060515",1998,10,"TMAX",4,24.7,2000,1998-10-04
"5095","AGM00060515",1998,11,"TMAX",4,NA,2000,1998-11-04
"5096","AGM00060515",1998,12,"TMAX",4,18.6,2000,1998-12-04
"5097","AGM00060515",1999,1,"TMAX",4,NA,2000,1999-01-04
"5098","AGM00060515",1999,2,"TMAX",4,7,2000,1999-02-04
"5099","AGM00060515",1999,3,"TMAX",4,25,2000,1999-03-04
"5100","AGM00060515",1999,4,"TMAX",4,22.7,2000,1999-04-04
"5101","AGM00060515",1999,5,"TMAX",4,38.2,2000,1999-05-04
"5102","AGM00060515",1999,6,"TMAX",4,31.1,2000,1999-06-04
"5103","AGM00060515",1999,7,"TMAX",4,38.1,2000,1999-07-04
"5104","AGM00060515",1999,8,"TMAX",4,NA,2000,1999-08-04
"5105","AGM00060515",1999,9,"TMAX",4,NA,2000,1999-09-04
"5106","AGM00060515",1999,10,"TMAX",4,30,2000,1999-10-04
"5107","AGM00060515",1999,11,"TMAX",4,14.2,2000,1999-11-04
"5108","AGM00060515",1999,12,"TMAX",4,13.9,2000,1999-12-04
"5109","AGM00060515",2000,1,"TMAX",4,12.3,2000,2000-01-04
"5110","AGM00060515",2000,2,"TMAX",4,16.2,2000,2000-02-04
"5111","AGM00060515",2000,3,"TMAX",4,18.1,2000,2000-03-04
"5112","AGM00060515",2000,4,"TMAX",4,26.2,2000,2000-04-04
"5113","AGM00060515",2000,5,"TMAX",4,33.1,2000,2000-05-04
"5114","AGM00060515",2000,6,"TMAX",4,30.7,2000,2000-06-04
"5115","AGM00060515",2000,7,"TMAX",4,36.4,2000,2000-07-04
"5116","AGM00060515",2000,8,"TMAX",4,36.4,2000,2000-08-04
"5117","AGM00060515",2000,9,"TMAX",4,33.5,2000,2000-09-04
"5118","AGM00060515",2000,10,"TMAX",4,NA,2000,2000-10-04
"5119","AGM00060515",2000,11,"TMAX",4,NA,2000,2000-11-04
"5120","AGM00060515",2000,12,"TMAX",4,18.8,2000,2000-12-04
"5121","AGM00060515",2001,1,"TMAX",4,NA,2000,2001-01-04
"5122","AGM00060515",2001,2,"TMAX",4,17.3,2000,2001-02-04
"5123","AGM00060515",2001,3,"TMAX",4,NA,2000,2001-03-04
"5124","AGM00060515",2001,4,"TMAX",4,23.5,2000,2001-04-04
"5125","AGM00060515",2001,5,"TMAX",4,33.4,2000,2001-05-04
"5126","AGM00060515",2001,6,"TMAX",4,34,2000,2001-06-04
"5127","AGM00060515",2001,7,"TMAX",4,42.6,2000,2001-07-04
"5128","AGM00060515",2001,8,"TMAX",4,38,2000,2001-08-04
"5129","AGM00060515",2001,9,"TMAX",4,28.3,2000,2001-09-04
"5130","AGM00060515",2001,10,"TMAX",4,30,2000,2001-10-04
"5131","AGM00060515",2001,11,"TMAX",4,16.4,2000,2001-11-04
"5132","AGM00060515",2001,12,"TMAX",4,11,2000,2001-12-04
"5133","AGM00060515",2002,1,"TMAX",4,NA,2000,2002-01-04
"5134","AGM00060515",2002,2,"TMAX",4,21.7,2000,2002-02-04
"5135","AGM00060515",2002,3,"TMAX",4,25.6,2000,2002-03-04
"5136","AGM00060515",2002,4,"TMAX",4,20.6,2000,2002-04-04
"5137","AGM00060515",2002,5,"TMAX",4,35.4,2000,2002-05-04
"5138","AGM00060515",2002,6,"TMAX",4,39,2000,2002-06-04
"5139","AGM00060515",2002,7,"TMAX",4,31.4,2000,2002-07-04
"5140","AGM00060515",2002,8,"TMAX",4,42.8,2000,2002-08-04
"5141","AGM00060515",2002,9,"TMAX",4,NA,2000,2002-09-04
"5142","AGM00060515",2002,10,"TMAX",4,27.6,2000,2002-10-04
"5143","AGM00060515",2002,11,"TMAX",4,28.1,2000,2002-11-04
"5144","AGM00060515",2002,12,"TMAX",4,18.5,2000,2002-12-04
"5145","AGM00060515",2003,1,"TMAX",4,NA,2000,2003-01-04
"5146","AGM00060515",2003,2,"TMAX",4,12.5,2000,2003-02-04
"5147","AGM00060515",2003,3,"TMAX",4,25.9,2000,2003-03-04
"5148","AGM00060515",2003,4,"TMAX",4,26.4,2000,2003-04-04
"5149","AGM00060515",2003,5,"TMAX",4,NA,2000,2003-05-04
"5150","AGM00060515",2003,6,"TMAX",4,38.1,2000,2003-06-04
"5151","AGM00060515",2003,7,"TMAX",4,39.6,2000,2003-07-04
"5152","AGM00060515",2003,8,"TMAX",4,38.5,2000,2003-08-04
"5153","AGM00060515",2003,9,"TMAX",4,NA,2000,2003-09-04
"5154","AGM00060515",2003,10,"TMAX",4,23.5,2000,2003-10-04
"5155","AGM00060515",2003,11,"TMAX",4,20,2000,2003-11-04
"5156","AGM00060515",2003,12,"TMAX",4,19.1,2000,2003-12-04
"5157","AGM00060515",2004,1,"TMAX",4,17.7,2000,2004-01-04
"5158","AGM00060515",2004,2,"TMAX",4,19.1,2000,2004-02-04
"5159","AGM00060515",2004,3,"TMAX",4,25.5,2000,2004-03-04
"5160","AGM00060515",2004,4,"TMAX",4,NA,2000,2004-04-04
"5161","AGM00060515",2004,5,"TMAX",4,NA,2000,2004-05-04
"5162","AGM00060515",2004,6,"TMAX",4,29.8,2000,2004-06-04
"5163","AGM00060515",2004,7,"TMAX",4,33.5,2000,2004-07-04
"5164","AGM00060515",2004,8,"TMAX",4,41.5,2000,2004-08-04
"5165","AGM00060515",2004,9,"TMAX",4,35.4,2000,2004-09-04
"5166","AGM00060515",2004,10,"TMAX",4,NA,2000,2004-10-04
"5167","AGM00060515",2004,11,"TMAX",4,14.5,2000,2004-11-04
"5168","AGM00060515",2004,12,"TMAX",4,14.5,2000,2004-12-04
"5169","AGM00060515",2005,1,"TMAX",4,15.5,2000,2005-01-04
"5170","AGM00060515",2005,2,"TMAX",4,13,2000,2005-02-04
"5171","AGM00060515",2005,3,"TMAX",4,NA,2000,2005-03-04
"5172","AGM00060515",2005,4,"TMAX",4,26.2,2000,2005-04-04
"5173","AGM00060515",2005,5,"TMAX",4,29.5,2000,2005-05-04
"5174","AGM00060515",2005,6,"TMAX",4,33,2000,2005-06-04
"5175","AGM00060515",2005,7,"TMAX",4,NA,2000,2005-07-04
"5176","AGM00060515",2005,8,"TMAX",4,41.2,2000,2005-08-04
"5177","AGM00060515",2005,9,"TMAX",4,32,2000,2005-09-04
"5178","AGM00060515",2005,10,"TMAX",4,NA,2000,2005-10-04
"5179","AGM00060515",2005,11,"TMAX",4,21.4,2000,2005-11-04
"5180","AGM00060515",2005,12,"TMAX",4,12.4,2000,2005-12-04
"5181","AGM00060515",2006,1,"TMAX",4,12,2010,2006-01-04
"5182","AGM00060515",2006,2,"TMAX",4,15.3,2010,2006-02-04
"5183","AGM00060515",2006,3,"TMAX",4,18.4,2010,2006-03-04
"5184","AGM00060515",2006,4,"TMAX",4,28,2010,2006-04-04
"5185","AGM00060515",2006,5,"TMAX",4,32.8,2010,2006-05-04
"5186","AGM00060515",2006,6,"TMAX",4,NA,2010,2006-06-04
"5187","AGM00060515",2006,7,"TMAX",4,39.2,2010,2006-07-04
"5188","AGM00060515",2006,8,"TMAX",4,38,2010,2006-08-04
"5189","AGM00060515",2006,9,"TMAX",4,26.7,2010,2006-09-04
"5190","AGM00060515",2006,10,"TMAX",4,25.7,2010,2006-10-04
"5191","AGM00060515",2006,11,"TMAX",4,20.5,2010,2006-11-04
"5192","AGM00060515",2006,12,"TMAX",4,13.6,2010,2006-12-04
"5193","AGM00060515",2007,1,"TMAX",4,17.7,2010,2007-01-04
"5194","AGM00060515",2007,2,"TMAX",4,22.5,2010,2007-02-04
"5195","AGM00060515",2007,3,"TMAX",4,NA,2010,2007-03-04
"5196","AGM00060515",2007,4,"TMAX",4,19.4,2010,2007-04-04
"5197","AGM00060515",2007,5,"TMAX",4,32.2,2010,2007-05-04
"5198","AGM00060515",2007,6,"TMAX",4,37,2010,2007-06-04
"5199","AGM00060515",2007,7,"TMAX",4,38.8,2010,2007-07-04
"5200","AGM00060515",2007,8,"TMAX",4,38.6,2010,2007-08-04
"5201","AGM00060515",2007,9,"TMAX",4,NA,2010,2007-09-04
"5202","AGM00060515",2007,10,"TMAX",4,NA,2010,2007-10-04
"5203","AGM00060515",2007,11,"TMAX",4,21,2010,2007-11-04
"5204","AGM00060515",2007,12,"TMAX",4,14,2010,2007-12-04
"5205","AGM00060515",2008,1,"TMAX",4,NA,2010,2008-01-04
"5206","AGM00060515",2008,2,"TMAX",4,14.9,2010,2008-02-04
"5207","AGM00060515",2008,3,"TMAX",4,28,2010,2008-03-04
"5208","AGM00060515",2008,4,"TMAX",4,25.3,2010,2008-04-04
"5209","AGM00060515",2008,5,"TMAX",4,30.2,2010,2008-05-04
"5210","AGM00060515",2008,6,"TMAX",4,34.5,2010,2008-06-04
"5211","AGM00060515",2008,7,"TMAX",4,39.1,2010,2008-07-04
"5212","AGM00060515",2008,8,"TMAX",4,44,2010,2008-08-04
"5213","AGM00060515",2008,9,"TMAX",4,28.5,2010,2008-09-04
"5214","AGM00060515",2008,10,"TMAX",4,NA,2010,2008-10-04
"5215","AGM00060515",2008,11,"TMAX",4,14.8,2010,2008-11-04
"5216","AGM00060515",2008,12,"TMAX",4,11.5,2010,2008-12-04
"5217","AGM00060515",2009,1,"TMAX",4,13,2010,2009-01-04
"5218","AGM00060515",2009,2,"TMAX",4,15.4,2010,2009-02-04
"5219","AGM00060515",2009,3,"TMAX",4,NA,2010,2009-03-04
"5220","AGM00060515",2009,4,"TMAX",4,20.6,2010,2009-04-04
"5221","AGM00060515",2009,5,"TMAX",4,NA,2010,2009-05-04
"5222","AGM00060515",2009,6,"TMAX",4,39.4,2010,2009-06-04
"5223","AGM00060515",2009,7,"TMAX",4,44.2,2010,2009-07-04
"5224","AGM00060515",2009,8,"TMAX",4,43,2010,2009-08-04
"5225","AGM00060515",2009,9,"TMAX",4,29.3,2010,2009-09-04
"5226","AGM00060515",2009,10,"TMAX",4,24.6,2010,2009-10-04
"5227","AGM00060515",2009,11,"TMAX",4,NA,2010,2009-11-04
"5228","AGM00060515",2009,12,"TMAX",4,NA,2010,2009-12-04
"5229","AGM00060515",2010,1,"TMAX",4,NA,2010,2010-01-04
"5230","AGM00060515",2010,2,"TMAX",4,13,2010,2010-02-04
"5231","AGM00060515",2010,3,"TMAX",4,13.2,2010,2010-03-04
"5232","AGM00060515",2010,4,"TMAX",4,32.1,2010,2010-04-04
"5233","AGM00060515",2010,5,"TMAX",4,18.4,2010,2010-05-04
"5234","AGM00060515",2010,6,"TMAX",4,33.6,2010,2010-06-04
"5235","AGM00060515",2010,7,"TMAX",4,NA,2010,2010-07-04
"5236","AGM00060515",2010,8,"TMAX",4,36.6,2010,2010-08-04
"5237","AGM00060515",2010,9,"TMAX",4,33.3,2010,2010-09-04
"5238","AGM00060515",2010,10,"TMAX",4,NA,2010,2010-10-04
"5239","AGM00060515",2010,11,"TMAX",4,22.3,2010,2010-11-04
"5240","AGM00060515",2010,12,"TMAX",4,NA,2010,2010-12-04
"5241","AGM00060515",2011,1,"TMAX",4,17.5,2010,2011-01-04
"5242","AGM00060515",2011,2,"TMAX",4,NA,2010,2011-02-04
"5243","AGM00060515",2011,3,"TMAX",4,22.8,2010,2011-03-04
"5244","AGM00060515",2011,4,"TMAX",4,29.1,2010,2011-04-04
"5245","AGM00060515",2011,5,"TMAX",4,33.4,2010,2011-05-04
"5246","AGM00060515",2011,6,"TMAX",4,NA,2010,2011-06-04
"5247","AGM00060515",2011,7,"TMAX",4,NA,2010,2011-07-04
"5248","AGM00060515",2011,8,"TMAX",4,39.6,2010,2011-08-04
"5249","AGM00060515",2011,9,"TMAX",4,37,2010,2011-09-04
"5250","AGM00060515",2011,10,"TMAX",4,30.2,2010,2011-10-04
"5251","AGM00060515",2011,11,"TMAX",4,NA,2010,2011-11-04
"5252","AGM00060515",2011,12,"TMAX",4,NA,2010,2011-12-04
"5253","AGM00060515",2012,1,"TMAX",4,17.4,2010,2012-01-04
"5254","AGM00060515",2012,2,"TMAX",4,9.1,2010,2012-02-04
"5255","AGM00060515",2012,3,"TMAX",4,NA,2010,2012-03-04
"5256","AGM00060515",2012,4,"TMAX",4,NA,2010,2012-04-04
"5257","AGM00060515",2012,5,"TMAX",4,36.2,2010,2012-05-04
"5258","AGM00060515",2012,6,"TMAX",4,39.9,2010,2012-06-04
"5259","AGM00060515",2012,7,"TMAX",4,NA,2010,2012-07-04
"5260","AGM00060515",2012,8,"TMAX",4,NA,2010,2012-08-04
"5261","AGM00060515",2012,9,"TMAX",4,26.1,2010,2012-09-04
"5262","AGM00060515",2012,10,"TMAX",4,NA,2010,2012-10-04
"5263","AGM00060515",2012,11,"TMAX",4,NA,2010,2012-11-04
"5264","AGM00060515",2012,12,"TMAX",4,NA,2010,2012-12-04
"5265","AGM00060515",2013,1,"TMAX",4,NA,2010,2013-01-04
"5266","AGM00060515",2013,2,"TMAX",4,NA,2010,2013-02-04
"5267","AGM00060515",2013,3,"TMAX",4,12.4,2010,2013-03-04
"5268","AGM00060515",2013,4,"TMAX",4,33.7,2010,2013-04-04
"5269","AGM00060515",2013,5,"TMAX",4,NA,2010,2013-05-04
"5270","AGM00060515",2013,6,"TMAX",4,37,2010,2013-06-04
"5271","AGM00060515",2013,7,"TMAX",4,39.5,2010,2013-07-04
"5272","AGM00060515",2013,8,"TMAX",4,38.9,2010,2013-08-04
"5273","AGM00060515",2013,9,"TMAX",4,33.5,2010,2013-09-04
"5274","AGM00060515",2013,10,"TMAX",4,NA,2010,2013-10-04
"5275","AGM00060515",2013,11,"TMAX",4,21.6,2010,2013-11-04
"5276","AGM00060515",2013,12,"TMAX",4,15.2,2010,2013-12-04
"5277","AGM00060515",2014,1,"TMAX",4,NA,2010,2014-01-04
"5278","AGM00060515",2014,2,"TMAX",4,23.2,2010,2014-02-04
"5279","AGM00060515",2014,3,"TMAX",4,15.4,2010,2014-03-04
"5280","AGM00060515",2014,4,"TMAX",4,26.4,2010,2014-04-04
"5281","AGM00060515",2014,5,"TMAX",4,27.2,2010,2014-05-04
"5282","AGM00060515",2014,6,"TMAX",4,NA,2010,2014-06-04
"5283","AGM00060515",2014,7,"TMAX",4,38.6,2010,2014-07-04
"5284","AGM00060515",2014,8,"TMAX",4,NA,2010,2014-08-04
"5285","AGM00060515",2014,9,"TMAX",4,38.5,2010,2014-09-04
"5286","AGM00060515",2014,10,"TMAX",4,26.6,2010,2014-10-04
"5287","AGM00060515",2014,11,"TMAX",4,NA,2010,2014-11-04
"5288","AGM00060515",2014,12,"TMAX",4,11.4,2010,2014-12-04
"5289","AGM00060515",2015,1,"TMAX",4,19.2,2020,2015-01-04
"5290","AGM00060515",2015,2,"TMAX",4,18.4,2020,2015-02-04
"5291","AGM00060515",2015,3,"TMAX",4,22.4,2020,2015-03-04
"5292","AGM00060515",2015,4,"TMAX",4,NA,2020,2015-04-04
"5293","AGM00060515",2015,5,"TMAX",4,NA,2020,2015-05-04
"5294","AGM00060515",2015,6,"TMAX",4,NA,2020,2015-06-04
"5295","AGM00060515",2015,7,"TMAX",4,39.2,2020,2015-07-04
"5296","AGM00060515",2015,8,"TMAX",4,34,2020,2015-08-04
"5297","AGM00060515",2015,9,"TMAX",4,NA,2020,2015-09-04
"5298","AGM00060515",2015,10,"TMAX",4,27,2020,2015-10-04
"5299","AGM00060515",2015,11,"TMAX",4,21.4,2020,2015-11-04
"5300","AGM00060515",2015,12,"TMAX",4,NA,2020,2015-12-04
"5301","AGM00060515",2016,1,"TMAX",4,17.6,2020,2016-01-04
"5302","AGM00060515",2016,2,"TMAX",4,18.8,2020,2016-02-04
"5303","AGM00060515",2016,3,"TMAX",4,NA,2020,2016-03-04
"5304","AGM00060515",2016,4,"TMAX",4,26,2020,2016-04-04
"5305","AGM00060515",2016,5,"TMAX",4,22,2020,2016-05-04
"5306","AGM00060515",2016,6,"TMAX",4,39.2,2020,2016-06-04
"5307","AGM00060515",1984,3,"TMAX",5,14.6,1980,1984-03-05
"5308","AGM00060515",1984,4,"TMAX",5,21.5,1980,1984-04-05
"5309","AGM00060515",1984,5,"TMAX",5,20.7,1980,1984-05-05
"5310","AGM00060515",1984,6,"TMAX",5,33.7,1980,1984-06-05
"5311","AGM00060515",1984,7,"TMAX",5,NA,1980,1984-07-05
"5312","AGM00060515",1984,8,"TMAX",5,36,1980,1984-08-05
"5313","AGM00060515",1984,9,"TMAX",5,NA,1980,1984-09-05
"5314","AGM00060515",1984,10,"TMAX",5,NA,1980,1984-10-05
"5315","AGM00060515",1984,11,"TMAX",5,NA,1980,1984-11-05
"5316","AGM00060515",1985,2,"TMAX",5,NA,1980,1985-02-05
"5317","AGM00060515",1985,3,"TMAX",5,15.6,1980,1985-03-05
"5318","AGM00060515",1985,4,"TMAX",5,16.2,1980,1985-04-05
"5319","AGM00060515",1985,5,"TMAX",5,21,1980,1985-05-05
"5320","AGM00060515",1985,6,"TMAX",5,NA,1980,1985-06-05
"5321","AGM00060515",1985,7,"TMAX",5,37.7,1980,1985-07-05
"5322","AGM00060515",1985,8,"TMAX",5,NA,1980,1985-08-05
"5323","AGM00060515",1985,9,"TMAX",5,NA,1980,1985-09-05
"5324","AGM00060515",1985,10,"TMAX",5,NA,1980,1985-10-05
"5325","AGM00060515",1985,11,"TMAX",5,NA,1980,1985-11-05
"5326","AGM00060515",1985,12,"TMAX",5,NA,1980,1985-12-05
"5327","AGM00060515",1986,1,"TMAX",5,NA,1990,1986-01-05
"5328","AGM00060515",1986,2,"TMAX",5,NA,1990,1986-02-05
"5329","AGM00060515",1986,3,"TMAX",5,13.3,1990,1986-03-05
"5330","AGM00060515",1986,4,"TMAX",5,NA,1990,1986-04-05
"5331","AGM00060515",1986,5,"TMAX",5,31.5,1990,1986-05-05
"5332","AGM00060515",1986,6,"TMAX",5,NA,1990,1986-06-05
"5333","AGM00060515",1986,7,"TMAX",5,NA,1990,1986-07-05
"5334","AGM00060515",1986,8,"TMAX",5,NA,1990,1986-08-05
"5335","AGM00060515",1986,10,"TMAX",5,NA,1990,1986-10-05
"5336","AGM00060515",1986,11,"TMAX",5,NA,1990,1986-11-05
"5337","AGM00060515",1986,12,"TMAX",5,13.4,1990,1986-12-05
"5338","AGM00060515",1987,1,"TMAX",5,NA,1990,1987-01-05
"5339","AGM00060515",1987,2,"TMAX",5,NA,1990,1987-02-05
"5340","AGM00060515",1987,3,"TMAX",5,NA,1990,1987-03-05
"5341","AGM00060515",1987,4,"TMAX",5,18.2,1990,1987-04-05
"5342","AGM00060515",1987,5,"TMAX",5,NA,1990,1987-05-05
"5343","AGM00060515",1987,6,"TMAX",5,31.6,1990,1987-06-05
"5344","AGM00060515",1987,7,"TMAX",5,NA,1990,1987-07-05
"5345","AGM00060515",1987,9,"TMAX",5,NA,1990,1987-09-05
"5346","AGM00060515",1987,10,"TMAX",5,NA,1990,1987-10-05
"5347","AGM00060515",1987,11,"TMAX",5,13.5,1990,1987-11-05
"5348","AGM00060515",1987,12,"TMAX",5,18.8,1990,1987-12-05
"5349","AGM00060515",1988,1,"TMAX",5,18.1,1990,1988-01-05
"5350","AGM00060515",1988,2,"TMAX",5,NA,1990,1988-02-05
"5351","AGM00060515",1988,3,"TMAX",5,18.6,1990,1988-03-05
"5352","AGM00060515",1988,4,"TMAX",5,26.2,1990,1988-04-05
"5353","AGM00060515",1988,5,"TMAX",5,28.3,1990,1988-05-05
"5354","AGM00060515",1988,6,"TMAX",5,NA,1990,1988-06-05
"5355","AGM00060515",1988,7,"TMAX",5,37.4,1990,1988-07-05
"5356","AGM00060515",1988,8,"TMAX",5,38.6,1990,1988-08-05
"5357","AGM00060515",1988,9,"TMAX",5,25,1990,1988-09-05
"5358","AGM00060515",1988,10,"TMAX",5,33.2,1990,1988-10-05
"5359","AGM00060515",1988,11,"TMAX",5,20.1,1990,1988-11-05
"5360","AGM00060515",1988,12,"TMAX",5,12.1,1990,1988-12-05
"5361","AGM00060515",1989,1,"TMAX",5,12.6,1990,1989-01-05
"5362","AGM00060515",1989,2,"TMAX",5,11.5,1990,1989-02-05
"5363","AGM00060515",1989,3,"TMAX",5,23.4,1990,1989-03-05
"5364","AGM00060515",1989,4,"TMAX",5,23.1,1990,1989-04-05
"5365","AGM00060515",1989,5,"TMAX",5,28.9,1990,1989-05-05
"5366","AGM00060515",1989,6,"TMAX",5,NA,1990,1989-06-05
"5367","AGM00060515",1989,7,"TMAX",5,36.8,1990,1989-07-05
"5368","AGM00060515",1989,8,"TMAX",5,NA,1990,1989-08-05
"5369","AGM00060515",1989,9,"TMAX",5,31.5,1990,1989-09-05
"5370","AGM00060515",1989,10,"TMAX",5,NA,1990,1989-10-05
"5371","AGM00060515",1989,11,"TMAX",5,NA,1990,1989-11-05
"5372","AGM00060515",1989,12,"TMAX",5,NA,1990,1989-12-05
"5373","AGM00060515",1990,1,"TMAX",5,NA,1990,1990-01-05
"5374","AGM00060515",1990,2,"TMAX",5,29.6,1990,1990-02-05
"5375","AGM00060515",1990,3,"TMAX",5,17.3,1990,1990-03-05
"5376","AGM00060515",1990,4,"TMAX",5,22.1,1990,1990-04-05
"5377","AGM00060515",1990,5,"TMAX",5,NA,1990,1990-05-05
"5378","AGM00060515",1990,6,"TMAX",5,35,1990,1990-06-05
"5379","AGM00060515",1990,7,"TMAX",5,34,1990,1990-07-05
"5380","AGM00060515",1990,8,"TMAX",5,37,1990,1990-08-05
"5381","AGM00060515",1990,9,"TMAX",5,36.8,1990,1990-09-05
"5382","AGM00060515",1990,10,"TMAX",5,30.8,1990,1990-10-05
"5383","AGM00060515",1990,11,"TMAX",5,20.1,1990,1990-11-05
"5384","AGM00060515",1990,12,"TMAX",5,NA,1990,1990-12-05
"5385","AGM00060515",1991,2,"TMAX",5,9.2,1990,1991-02-05
"5386","AGM00060515",1991,3,"TMAX",5,NA,1990,1991-03-05
"5387","AGM00060515",1991,4,"TMAX",5,27.5,1990,1991-04-05
"5388","AGM00060515",1991,5,"TMAX",5,NA,1990,1991-05-05
"5389","AGM00060515",1991,6,"TMAX",5,39,1990,1991-06-05
"5390","AGM00060515",1991,7,"TMAX",5,36.8,1990,1991-07-05
"5391","AGM00060515",1991,8,"TMAX",5,36.6,1990,1991-08-05
"5392","AGM00060515",1991,9,"TMAX",5,NA,1990,1991-09-05
"5393","AGM00060515",1991,10,"TMAX",5,NA,1990,1991-10-05
"5394","AGM00060515",1991,11,"TMAX",5,19,1990,1991-11-05
"5395","AGM00060515",1992,1,"TMAX",5,13.9,1990,1992-01-05
"5396","AGM00060515",1992,2,"TMAX",5,17.5,1990,1992-02-05
"5397","AGM00060515",1992,3,"TMAX",5,20.6,1990,1992-03-05
"5398","AGM00060515",1992,4,"TMAX",5,NA,1990,1992-04-05
"5399","AGM00060515",1992,5,"TMAX",5,30,1990,1992-05-05
"5400","AGM00060515",1992,6,"TMAX",5,33.1,1990,1992-06-05
"5401","AGM00060515",1992,7,"TMAX",5,34.5,1990,1992-07-05
"5402","AGM00060515",1992,8,"TMAX",5,NA,1990,1992-08-05
"5403","AGM00060515",1992,9,"TMAX",5,NA,1990,1992-09-05
"5404","AGM00060515",1992,10,"TMAX",5,NA,1990,1992-10-05
"5405","AGM00060515",1992,11,"TMAX",5,NA,1990,1992-11-05
"5406","AGM00060515",1993,2,"TMAX",5,16,1990,1993-02-05
"5407","AGM00060515",1993,3,"TMAX",5,NA,1990,1993-03-05
"5408","AGM00060515",1993,4,"TMAX",5,NA,1990,1993-04-05
"5409","AGM00060515",1993,5,"TMAX",5,NA,1990,1993-05-05
"5410","AGM00060515",1993,6,"TMAX",5,NA,1990,1993-06-05
"5411","AGM00060515",1993,7,"TMAX",5,38.8,1990,1993-07-05
"5412","AGM00060515",1993,8,"TMAX",5,NA,1990,1993-08-05
"5413","AGM00060515",1993,9,"TMAX",5,NA,1990,1993-09-05
"5414","AGM00060515",1993,10,"TMAX",5,NA,1990,1993-10-05
"5415","AGM00060515",1993,11,"TMAX",5,21.4,1990,1993-11-05
"5416","AGM00060515",1993,12,"TMAX",5,NA,1990,1993-12-05
"5417","AGM00060515",1994,1,"TMAX",5,NA,1990,1994-01-05
"5418","AGM00060515",1994,3,"TMAX",5,NA,1990,1994-03-05
"5419","AGM00060515",1994,4,"TMAX",5,21.6,1990,1994-04-05
"5420","AGM00060515",1994,5,"TMAX",5,35.5,1990,1994-05-05
"5421","AGM00060515",1994,6,"TMAX",5,NA,1990,1994-06-05
"5422","AGM00060515",1994,7,"TMAX",5,NA,1990,1994-07-05
"5423","AGM00060515",1994,8,"TMAX",5,41.4,1990,1994-08-05
"5424","AGM00060515",1994,9,"TMAX",5,30,1990,1994-09-05
"5425","AGM00060515",1994,10,"TMAX",5,25.1,1990,1994-10-05
"5426","AGM00060515",1994,11,"TMAX",5,NA,1990,1994-11-05
"5427","AGM00060515",1994,12,"TMAX",5,19.6,1990,1994-12-05
"5428","AGM00060515",1995,1,"TMAX",5,NA,2000,1995-01-05
"5429","AGM00060515",1995,2,"TMAX",5,NA,2000,1995-02-05
"5430","AGM00060515",1995,3,"TMAX",5,20.3,2000,1995-03-05
"5431","AGM00060515",1995,4,"TMAX",5,NA,2000,1995-04-05
"5432","AGM00060515",1995,5,"TMAX",5,32.9,2000,1995-05-05
"5433","AGM00060515",1995,6,"TMAX",5,31.4,2000,1995-06-05
"5434","AGM00060515",1995,7,"TMAX",5,38.7,2000,1995-07-05
"5435","AGM00060515",1995,8,"TMAX",5,39.5,2000,1995-08-05
"5436","AGM00060515",1995,9,"TMAX",5,32.8,2000,1995-09-05
"5437","AGM00060515",1995,10,"TMAX",5,NA,2000,1995-10-05
"5438","AGM00060515",1995,11,"TMAX",5,NA,2000,1995-11-05
"5439","AGM00060515",1995,12,"TMAX",5,NA,2000,1995-12-05
"5440","AGM00060515",1996,1,"TMAX",5,13.5,2000,1996-01-05
"5441","AGM00060515",1996,2,"TMAX",5,NA,2000,1996-02-05
"5442","AGM00060515",1996,3,"TMAX",5,NA,2000,1996-03-05
"5443","AGM00060515",1996,4,"TMAX",5,21.3,2000,1996-04-05
"5444","AGM00060515",1996,5,"TMAX",5,NA,2000,1996-05-05
"5445","AGM00060515",1996,6,"TMAX",5,NA,2000,1996-06-05
"5446","AGM00060515",1996,7,"TMAX",5,26.1,2000,1996-07-05
"5447","AGM00060515",1996,8,"TMAX",5,NA,2000,1996-08-05
"5448","AGM00060515",1996,9,"TMAX",5,NA,2000,1996-09-05
"5449","AGM00060515",1996,10,"TMAX",5,NA,2000,1996-10-05
"5450","AGM00060515",1996,11,"TMAX",5,NA,2000,1996-11-05
"5451","AGM00060515",1996,12,"TMAX",5,NA,2000,1996-12-05
"5452","AGM00060515",1997,1,"TMAX",5,NA,2000,1997-01-05
"5453","AGM00060515",1997,2,"TMAX",5,NA,2000,1997-02-05
"5454","AGM00060515",1997,3,"TMAX",5,NA,2000,1997-03-05
