STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830827,-9999,-9999,0.07,0,0,-9999,76,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830828,-9999,-9999,0.16,0,0,-9999,75,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830829,-9999,-9999,1.1,0,0,-9999,74,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830830,-9999,-9999,2.15,0,0,-9999,71,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830831,-9999,-9999,0.05,0,0,-9999,74,80
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830901,-9999,-9999,2.62,0,0,-9999,74,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830902,-9999,-9999,5.2,0,0,-9999,70,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830903,-9999,-9999,3.85,0,0,-9999,74,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830904,-9999,-9999,0,0,0,-9999,75,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830905,-9999,-9999,1.96,0,0,-9999,71,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830906,-9999,-9999,0,0,0,-9999,75,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830907,-9999,-9999,0.02,0,0,-9999,77,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830908,-9999,-9999,0,0,0,-9999,78,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830909,-9999,-9999,0,0,0,-9999,77,81
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830910,-9999,-9999,0,0,0,-9999,78,81
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830911,-9999,-9999,0.19,0,0,-9999,77,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830912,-9999,-9999,0.03,0,0,-9999,78,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830913,-9999,-9999,0.13,0,0,-9999,73,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830914,-9999,-9999,0.16,0,0,-9999,75,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830915,-9999,-9999,0.06,0,0,-9999,75,81
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830916,-9999,-9999,0.06,0,0,-9999,77,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830917,-9999,-9999,0,0,0,-9999,75,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830918,-9999,-9999,0,0,0,-9999,74,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830919,-9999,-9999,0.55,0,0,-9999,73,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830920,-9999,-9999,0.38,0,0,-9999,74,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830921,-9999,-9999,0.11,0,0,91,75,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830922,-9999,-9999,0,0,0,88,76,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830923,-9999,-9999,0,0,0,90,76,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830924,-9999,-9999,0.49,0,0,92,73,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830925,-9999,-9999,0.06,0,0,86,71,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830926,-9999,-9999,0,0,0,87,68,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830927,-9999,-9999,0,0,0,87,68,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830928,-9999,-9999,0,0,0,88,71,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830929,-9999,-9999,0.16,0,0,88,68,69
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19830930,-9999,-9999,0,0,0,88,69,71
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831001,-9999,-9999,0.93,0,0,90,67,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831002,-9999,-9999,1.33,0,0,91,67,73
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831003,-9999,-9999,1.67,0,0,90,68,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831004,-9999,-9999,0.27,0,0,88,72,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831005,-9999,-9999,2.03,0,0,89,71,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831006,-9999,-9999,0,0,0,89,69,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831007,-9999,-9999,0,0,0,90,69,73
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831008,-9999,-9999,0,0,0,89,74,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831009,-9999,-9999,0,0,0,90,73,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831010,-9999,-9999,0.16,0,0,92,72,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831011,-9999,-9999,0,0,0,90,72,73
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831012,-9999,-9999,0,0,0,87,73,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831013,-9999,-9999,0.03,0,0,88,72,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831014,-9999,-9999,0.56,0,0,87,72,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831015,-9999,-9999,0.96,0,0,90,74,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831016,-9999,-9999,0,0,0,91,75,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831017,-9999,-9999,0.43,0,0,89,72,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831018,-9999,-9999,2.32,0,0,88,71,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831019,-9999,-9999,0.32,0,0,87,71,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831020,-9999,-9999,0.05,0,0,90,72,73
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831021,-9999,-9999,0.04,0,0,88,72,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831022,-9999,-9999,0,0,0,92,74,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831023,-9999,-9999,0,0,0,90,72,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831024,-9999,-9999,0.13,0,0,87,74,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831025,-9999,-9999,0.97,0,0,88,69,71
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831026,-9999,-9999,0,0,0,87,67,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831027,-9999,-9999,0,0,0,88,64,64
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831028,-9999,-9999,0,0,0,82,62,64
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831029,-9999,-9999,0,0,0,83,64,66
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831030,-9999,-9999,0,0,0,84,64,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831031,-9999,-9999,0,0,0,85,66,69
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831101,-9999,-9999,0,0,0,87,68,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831102,-9999,-9999,0.12,0,0,87,66,69
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831103,-9999,-9999,0,0,0,85,65,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831104,-9999,-9999,0,0,0,85,64,69
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831105,-9999,-9999,0,0,0,84,64,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831106,-9999,-9999,0,0,0,87,64,67
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831107,-9999,-9999,0,0,0,83,65,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831108,-9999,-9999,0.12,0,0,87,69,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831109,-9999,-9999,1.08,0,0,88,71,66
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831110,-9999,-9999,0,0,0,82,68,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831111,-9999,-9999,0.02,0,0,83,73,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831112,-9999,-9999,0,0,0,87,62,62
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831113,-9999,-9999,0,0,0,77,59,60
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831114,-9999,-9999,0,0,0,78,59,63
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831115,-9999,-9999,0,0,0,79,61,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831116,-9999,-9999,0.12,0,0,85,69,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831117,-9999,-9999,0,0,0,80,51,57
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831118,-9999,-9999,0,0,0,71,49,55
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831119,-9999,-9999,0,0,0,77,56,63
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831120,-9999,-9999,0,0,0,82,66,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831121,-9999,-9999,0.15,0,0,89,66,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831122,-9999,-9999,0,0,0,87,65,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831123,-9999,-9999,0,0,0,86,62,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831124,-9999,-9999,0,0,0,84,68,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831125,-9999,-9999,0.15,0,0,85,65,67
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831126,-9999,-9999,0,0,0,74,58,64
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831127,-9999,-9999,0,0,0,85,62,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831128,-9999,-9999,0,0,0,85,69,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831129,-9999,-9999,0.02,0,0,82,64,66
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831130,-9999,-9999,0,0,0,75,64,66
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831201,-9999,-9999,0.03,0,0,80,64,67
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831202,-9999,-9999,0.28,0,0,86,66,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831203,-9999,-9999,0,0,0,83,69,73
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831204,-9999,-9999,0,0,0,87,72,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831205,-9999,-9999,0,0,0,81,69,71
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831206,-9999,-9999,0.03,0,0,85,70,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831207,-9999,-9999,0,0,0,81,64,64
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831208,-9999,-9999,0,0,0,71,55,55
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831209,-9999,-9999,0,0,0,75,55,62
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831210,-9999,-9999,0,0,0,80,62,65
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831211,-9999,-9999,0.03,0,0,83,69,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831212,-9999,-9999,1.2,0,0,85,66,66
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831213,-9999,-9999,0.02,0,0,78,56,61
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831214,-9999,-9999,0,0,0,75,61,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831215,-9999,-9999,0,0,0,78,67,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831216,-9999,-9999,0.22,0,0,80,62,64
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831217,-9999,-9999,0,0,0,75,62,69
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831218,-9999,-9999,0.02,0,0,82,64,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831219,-9999,-9999,0,0,0,83,68,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831220,-9999,-9999,0,0,0,82,68,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831221,-9999,-9999,0,0,0,80,64,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831222,-9999,-9999,0,0,0,84,64,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831223,-9999,-9999,0,0,0,85,67,67
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831224,-9999,-9999,0,0,0,63,67,67
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831225,-9999,-9999,0,0,0,90,37,37
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831226,-9999,-9999,0,0,0,61,29,29
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831227,-9999,-9999,0,0,0,53,30,44
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831228,-9999,-9999,0,0,0,72,44,69
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831229,-9999,-9999,0.03,0,0,75,60,65
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831230,-9999,-9999,0.65,0,0,60,45,45
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19831231,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840101,-9999,-9999,0.02,0,0,56,40,46
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840102,-9999,-9999,0,0,0,69,46,49
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840103,-9999,-9999,0,0,0,75,49,53
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840104,-9999,-9999,0,0,0,74,43,45
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840105,-9999,-9999,0,0,0,70,42,47
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840106,-9999,-9999,0,0,0,72,48,48
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840107,-9999,-9999,0.01,0,0,66,48,58
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840108,-9999,-9999,0,0,0,71,47,54
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840109,-9999,-9999,0,0,0,75,47,57
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840110,-9999,-9999,0,0,0,81,56,67
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840111,-9999,-9999,0.28,0,0,75,63,64
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840112,-9999,-9999,0,0,0,78,44,46
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840113,-9999,-9999,0,0,0,60,45,55
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840114,-9999,-9999,0,0,0,78,54,55
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840115,-9999,-9999,0,0,0,76,54,56
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840116,-9999,-9999,0,0,0,73,55,60
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840117,-9999,-9999,0,0,0,81,59,66
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840118,-9999,-9999,0,0,0,80,66,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840119,-9999,-9999,0,0,0,80,68,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840120,-9999,-9999,0,0,0,82,48,58
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840121,-9999,-9999,0.05,0,0,72,38,45
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840122,-9999,-9999,0.02,0,0,60,50,53
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840123,-9999,-9999,0,0,0,82,60,66
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840124,-9999,-9999,0,0,0,80,48,64
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840125,-9999,-9999,0,0,0,84,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840126,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840127,-9999,-9999,0.01,0,0,84,66,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840128,-9999,-9999,0.06,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840129,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840130,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840131,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840201,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840202,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840203,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840204,-9999,-9999,0.06,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840205,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840206,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840207,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840208,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840209,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840210,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840211,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840212,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840213,-9999,-9999,0.02,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840214,-9999,-9999,0.17,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840215,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840216,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840217,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840218,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840219,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840220,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840221,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840222,-9999,-9999,0.11,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840223,-9999,-9999,0.01,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840224,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840225,-9999,-9999,0.03,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840226,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840227,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840228,-9999,-9999,0.4,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840229,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840301,-9999,-9999,0,0,0,65,42,45
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840302,-9999,-9999,0,0,0,75,40,45
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840303,-9999,-9999,0,0,0,71,45,54
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840304,-9999,-9999,0,0,0,78,59,61
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840305,-9999,-9999,0,0,0,81,63,69
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840306,-9999,-9999,0,0,0,80,67,73
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840307,-9999,-9999,0,0,0,78,67,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840308,-9999,-9999,0,0,0,75,49,53
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840309,-9999,-9999,0,0,0,72,38,42
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840310,-9999,-9999,0,0,0,75,42,47
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840311,-9999,-9999,0,0,0,90,48,59
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840312,-9999,-9999,1.82,0,0,82,63,67
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840313,-9999,-9999,0,0,0,84,68,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840314,-9999,-9999,0,0,0,80,68,71
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840315,-9999,-9999,0,0,0,82,48,60
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840316,-9999,-9999,0,0,0,85,43,57
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840317,-9999,-9999,0,0,0,84,51,64
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840318,-9999,-9999,0,0,0,76,48,57
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840319,-9999,-9999,0,0,0,78,48,62
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840320,-9999,-9999,0,0,0,83,64,69
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840321,-9999,-9999,0.16,0,0,77,61,66
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840322,-9999,-9999,0,0,0,74,49,58
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840323,-9999,-9999,0,0,0,82,44,56
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840324,-9999,-9999,1.39,0,0,75,58,71
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840325,-9999,-9999,0,0,0,91,62,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840326,-9999,-9999,0,0,0,88,62,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840327,-9999,-9999,0,0,0,81,69,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840328,-9999,-9999,0,0,0,80,71,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840329,-9999,-9999,0.16,0,0,81,70,71
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840330,-9999,-9999,0,0,0,72,56,64
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840331,-9999,-9999,0,0,0,72,52,60
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840401,-9999,-9999,0,0,0,77,55,63
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840402,-9999,-9999,0,0,0,81,68,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840403,-9999,-9999,0,0,0,83,64,62
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840404,-9999,-9999,0,0,0,80,71,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840405,-9999,-9999,0.34,0,0,75,65,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.85,-81.38333,19840406,-9999,-9999,0,0,0,75,57,62
