STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00003122,"TORRANCE AIRPORT, CA US",7/30/1985,0,81,59
USW00003122,"TORRANCE AIRPORT, CA US",7/31/1985,0,77,60
USW00003122,"TORRANCE AIRPORT, CA US",8/1/1985,0,82,59
USW00003122,"TORRANCE AIRPORT, CA US",8/2/1985,0,80,56
USW00003122,"TORRANCE AIRPORT, CA US",8/3/1985,0,76,60
USW00003122,"TORRANCE AIRPORT, CA US",8/4/1985,0,71,55
USW00003122,"TORRANCE AIRPORT, CA US",8/5/1985,0,79,56
USW00003122,"TORRANCE AIRPORT, CA US",8/6/1985,0,78,58
USW00003122,"TORRANCE AIRPORT, CA US",8/7/1985,0,77,60
USW00003122,"TORRANCE AIRPORT, CA US",8/8/1985,0,80,60
USW00003122,"TORRANCE AIRPORT, CA US",8/9/1985,0,79,61
USW00003122,"TORRANCE AIRPORT, CA US",8/10/1985,0,76,60
USW00003122,"TORRANCE AIRPORT, CA US",8/11/1985,0,77,61
USW00003122,"TORRANCE AIRPORT, CA US",8/12/1985,0,75,61
USW00003122,"TORRANCE AIRPORT, CA US",8/13/1985,0,74,61
USW00003122,"TORRANCE AIRPORT, CA US",8/14/1985,0,76,60
USW00003122,"TORRANCE AIRPORT, CA US",8/15/1985,0,78,59
USW00003122,"TORRANCE AIRPORT, CA US",8/16/1985,0,78,60
USW00003122,"TORRANCE AIRPORT, CA US",8/17/1985,0,76,61
USW00003122,"TORRANCE AIRPORT, CA US",8/18/1985,0,76,61
USW00003122,"TORRANCE AIRPORT, CA US",8/19/1985,0,79,57
USW00003122,"TORRANCE AIRPORT, CA US",8/20/1985,0,77,58
USW00003122,"TORRANCE AIRPORT, CA US",8/21/1985,0,77,59
USW00003122,"TORRANCE AIRPORT, CA US",8/22/1985,0,76,58
USW00003122,"TORRANCE AIRPORT, CA US",8/23/1985,0,81,58
USW00003122,"TORRANCE AIRPORT, CA US",8/24/1985,0,88,63
USW00003122,"TORRANCE AIRPORT, CA US",8/25/1985,0,89,64
USW00003122,"TORRANCE AIRPORT, CA US",8/26/1985,0,88,64
USW00003122,"TORRANCE AIRPORT, CA US",8/27/1985,0,86,66
USW00003122,"TORRANCE AIRPORT, CA US",8/28/1985,0,82,63
USW00003122,"TORRANCE AIRPORT, CA US",8/29/1985,0,90,65
USW00003122,"TORRANCE AIRPORT, CA US",8/30/1985,0,92,67
USW00003122,"TORRANCE AIRPORT, CA US",8/31/1985,0,93,66
USW00003122,"TORRANCE AIRPORT, CA US",9/1/1985,0,100,67
USW00003122,"TORRANCE AIRPORT, CA US",9/2/1985,0,82,64
USW00003122,"TORRANCE AIRPORT, CA US",9/3/1985,0,78,62
USW00003122,"TORRANCE AIRPORT, CA US",9/4/1985,0.01,73,62
USW00003122,"TORRANCE AIRPORT, CA US",9/5/1985,0.06,72,62
USW00003122,"TORRANCE AIRPORT, CA US",9/6/1985,0,77,58
USW00003122,"TORRANCE AIRPORT, CA US",9/7/1985,0,77,60
USW00003122,"TORRANCE AIRPORT, CA US",9/8/1985,0,81,62
USW00003122,"TORRANCE AIRPORT, CA US",9/9/1985,0.02,79,63
USW00003122,"TORRANCE AIRPORT, CA US",9/10/1985,0,80,59
USW00003122,"TORRANCE AIRPORT, CA US",9/11/1985,0,73,59
USW00003122,"TORRANCE AIRPORT, CA US",9/12/1985,0,81,55
USW00003122,"TORRANCE AIRPORT, CA US",9/13/1985,0,84,59
USW00003122,"TORRANCE AIRPORT, CA US",9/14/1985,0,83,57
USW00003122,"TORRANCE AIRPORT, CA US",9/15/1985,0,80,59
USW00003122,"TORRANCE AIRPORT, CA US",9/16/1985,0,77,58
USW00003122,"TORRANCE AIRPORT, CA US",9/17/1985,0,75,61
USW00003122,"TORRANCE AIRPORT, CA US",9/18/1985,0,72,58
USW00003122,"TORRANCE AIRPORT, CA US",9/19/1985,0,75,55
USW00003122,"TORRANCE AIRPORT, CA US",9/20/1985,0,81,52
USW00003122,"TORRANCE AIRPORT, CA US",9/21/1985,0,83,58
USW00003122,"TORRANCE AIRPORT, CA US",9/22/1985,0,83,57
USW00003122,"TORRANCE AIRPORT, CA US",9/23/1985,0,82,58
USW00003122,"TORRANCE AIRPORT, CA US",9/24/1985,0,95,62
USW00003122,"TORRANCE AIRPORT, CA US",9/25/1985,0,84,63
USW00003122,"TORRANCE AIRPORT, CA US",9/26/1985,0,83,66
USW00003122,"TORRANCE AIRPORT, CA US",9/27/1985,0,75,63
USW00003122,"TORRANCE AIRPORT, CA US",9/28/1985,0,78,60
USW00003122,"TORRANCE AIRPORT, CA US",9/29/1985,0,77,64
USW00003122,"TORRANCE AIRPORT, CA US",9/30/1985,0,74,64
USW00003122,"TORRANCE AIRPORT, CA US",10/1/1985,0,75,55
USW00003122,"TORRANCE AIRPORT, CA US",10/2/1985,0,81,56
USW00003122,"TORRANCE AIRPORT, CA US",10/3/1985,0,99,62
USW00003122,"TORRANCE AIRPORT, CA US",10/4/1985,0,88,66
USW00003122,"TORRANCE AIRPORT, CA US",10/5/1985,0,89,65
USW00003122,"TORRANCE AIRPORT, CA US",10/6/1985,0.02,84,66
USW00003122,"TORRANCE AIRPORT, CA US",10/7/1985,0,74,62
USW00003122,"TORRANCE AIRPORT, CA US",10/8/1985,0,73,60
USW00003122,"TORRANCE AIRPORT, CA US",10/9/1985,0,71,55
USW00003122,"TORRANCE AIRPORT, CA US",10/10/1985,0.02,82,54
USW00003122,"TORRANCE AIRPORT, CA US",10/11/1985,0,79,60
USW00003122,"TORRANCE AIRPORT, CA US",10/12/1985,0,79,53
USW00003122,"TORRANCE AIRPORT, CA US",10/13/1985,0,76,53
USW00003122,"TORRANCE AIRPORT, CA US",10/14/1985,0,87,54
USW00003122,"TORRANCE AIRPORT, CA US",10/15/1985,0,90,57
USW00003122,"TORRANCE AIRPORT, CA US",10/16/1985,0,89,59
USW00003122,"TORRANCE AIRPORT, CA US",10/17/1985,0,78,61
USW00003122,"TORRANCE AIRPORT, CA US",10/18/1985,0,74,59
USW00003122,"TORRANCE AIRPORT, CA US",10/19/1985,0,74,56
USW00003122,"TORRANCE AIRPORT, CA US",10/20/1985,0,70,55
USW00003122,"TORRANCE AIRPORT, CA US",10/21/1985,0,71,59
USW00003122,"TORRANCE AIRPORT, CA US",10/22/1985,0.12,71,53
USW00003122,"TORRANCE AIRPORT, CA US",10/23/1985,0,75,51
USW00003122,"TORRANCE AIRPORT, CA US",10/24/1985,0,76,54
USW00003122,"TORRANCE AIRPORT, CA US",10/25/1985,0,75,53
USW00003122,"TORRANCE AIRPORT, CA US",10/26/1985,0,70,55
USW00003122,"TORRANCE AIRPORT, CA US",10/27/1985,0,70,60
USW00003122,"TORRANCE AIRPORT, CA US",10/28/1985,0,69,60
USW00003122,"TORRANCE AIRPORT, CA US",10/29/1985,0,72,55
USW00003122,"TORRANCE AIRPORT, CA US",10/30/1985,0,69,57
USW00003122,"TORRANCE AIRPORT, CA US",10/31/1985,0,76,53
USW00003122,"TORRANCE AIRPORT, CA US",11/1/1985,0,79,52
USW00003122,"TORRANCE AIRPORT, CA US",11/2/1985,0,85,55
USW00003122,"TORRANCE AIRPORT, CA US",11/3/1985,0,80,53
USW00003122,"TORRANCE AIRPORT, CA US",11/4/1985,0,77,54
USW00003122,"TORRANCE AIRPORT, CA US",11/5/1985,0,70,52
USW00003122,"TORRANCE AIRPORT, CA US",11/6/1985,0,73,52
USW00003122,"TORRANCE AIRPORT, CA US",11/7/1985,0,77,53
USW00003122,"TORRANCE AIRPORT, CA US",11/8/1985,0,73,55
USW00003122,"TORRANCE AIRPORT, CA US",11/9/1985,0,67,53
USW00003122,"TORRANCE AIRPORT, CA US",11/10/1985,0,64,50
USW00003122,"TORRANCE AIRPORT, CA US",11/11/1985,1.03,60,47
USW00003122,"TORRANCE AIRPORT, CA US",11/12/1985,0.41,65,43
USW00003122,"TORRANCE AIRPORT, CA US",11/13/1985,0,60,40
USW00003122,"TORRANCE AIRPORT, CA US",11/14/1985,0,65,37
USW00003122,"TORRANCE AIRPORT, CA US",11/15/1985,0,70,42
USW00003122,"TORRANCE AIRPORT, CA US",11/16/1985,0,72,47
USW00003122,"TORRANCE AIRPORT, CA US",11/17/1985,0,67,53
USW00003122,"TORRANCE AIRPORT, CA US",11/18/1985,0,62,45
USW00003122,"TORRANCE AIRPORT, CA US",11/19/1985,0,68,42
USW00003122,"TORRANCE AIRPORT, CA US",11/20/1985,0,69,43
USW00003122,"TORRANCE AIRPORT, CA US",11/21/1985,0,67,45
USW00003122,"TORRANCE AIRPORT, CA US",11/22/1985,0,64,47
USW00003122,"TORRANCE AIRPORT, CA US",11/23/1985,0,60,48
USW00003122,"TORRANCE AIRPORT, CA US",11/24/1985,0.15,59,52
USW00003122,"TORRANCE AIRPORT, CA US",11/25/1985,2.63,61,52
USW00003122,"TORRANCE AIRPORT, CA US",11/26/1985,0,67,51
USW00003122,"TORRANCE AIRPORT, CA US",11/27/1985,0,61,52
USW00003122,"TORRANCE AIRPORT, CA US",11/28/1985,0,63,51
USW00003122,"TORRANCE AIRPORT, CA US",11/29/1985,1.75,63,51
USW00003122,"TORRANCE AIRPORT, CA US",11/30/1985,0.01,63,53
USW00003122,"TORRANCE AIRPORT, CA US",12/1/1985,0,62,49
USW00003122,"TORRANCE AIRPORT, CA US",12/2/1985,0.62,56,50
USW00003122,"TORRANCE AIRPORT, CA US",12/3/1985,0.19,66,52
USW00003122,"TORRANCE AIRPORT, CA US",12/4/1985,0,75,50
USW00003122,"TORRANCE AIRPORT, CA US",12/5/1985,0,68,53
USW00003122,"TORRANCE AIRPORT, CA US",12/6/1985,0,62,48
USW00003122,"TORRANCE AIRPORT, CA US",12/7/1985,0,70,48
USW00003122,"TORRANCE AIRPORT, CA US",12/8/1985,0,68,48
USW00003122,"TORRANCE AIRPORT, CA US",12/9/1985,0,62,41
USW00003122,"TORRANCE AIRPORT, CA US",12/10/1985,0,62,38
USW00003122,"TORRANCE AIRPORT, CA US",12/11/1985,0,59,39
USW00003122,"TORRANCE AIRPORT, CA US",12/12/1985,0,62,36
USW00003122,"TORRANCE AIRPORT, CA US",12/13/1985,0,63,36
USW00003122,"TORRANCE AIRPORT, CA US",12/14/1985,0,68,42
USW00003122,"TORRANCE AIRPORT, CA US",12/15/1985,0,69,46
USW00003122,"TORRANCE AIRPORT, CA US",12/16/1985,0,78,50
USW00003122,"TORRANCE AIRPORT, CA US",12/17/1985,0,80,46
USW00003122,"TORRANCE AIRPORT, CA US",12/18/1985,0,83,47
USW00003122,"TORRANCE AIRPORT, CA US",12/19/1985,0,84,52
USW00003122,"TORRANCE AIRPORT, CA US",12/20/1985,0,80,51
USW00003122,"TORRANCE AIRPORT, CA US",12/21/1985,0,75,46
USW00003122,"TORRANCE AIRPORT, CA US",12/22/1985,0,74,46
USW00003122,"TORRANCE AIRPORT, CA US",12/23/1985,0,74,45
USW00003122,"TORRANCE AIRPORT, CA US",12/24/1985,0,83,46
USW00003122,"TORRANCE AIRPORT, CA US",12/25/1985,0,81,45
USW00003122,"TORRANCE AIRPORT, CA US",12/26/1985,0,72,49
USW00003122,"TORRANCE AIRPORT, CA US",12/27/1985,0,60,47
USW00003122,"TORRANCE AIRPORT, CA US",12/28/1985,0,64,46
USW00003122,"TORRANCE AIRPORT, CA US",12/29/1985,0,71,52
USW00003122,"TORRANCE AIRPORT, CA US",12/30/1985,0,67,53
USW00003122,"TORRANCE AIRPORT, CA US",12/31/1985,0,64,53
USW00003122,"TORRANCE AIRPORT, CA US",1/1/1986,0,65,56
USW00003122,"TORRANCE AIRPORT, CA US",1/2/1986,0,66,53
USW00003122,"TORRANCE AIRPORT, CA US",1/3/1986,0,65,50
USW00003122,"TORRANCE AIRPORT, CA US",1/4/1986,0.3,69,53
USW00003122,"TORRANCE AIRPORT, CA US",1/5/1986,0.47,69,55
USW00003122,"TORRANCE AIRPORT, CA US",1/6/1986,0,68,52
USW00003122,"TORRANCE AIRPORT, CA US",1/7/1986,0,75,53
USW00003122,"TORRANCE AIRPORT, CA US",1/8/1986,0,73,46
USW00003122,"TORRANCE AIRPORT, CA US",1/9/1986,0,79,48
USW00003122,"TORRANCE AIRPORT, CA US",1/10/1986,0,81,52
USW00003122,"TORRANCE AIRPORT, CA US",1/11/1986,0,81,53
USW00003122,"TORRANCE AIRPORT, CA US",1/12/1986,0,83,52
USW00003122,"TORRANCE AIRPORT, CA US",1/13/1986,0,80,51
USW00003122,"TORRANCE AIRPORT, CA US",1/14/1986,0,71,57
USW00003122,"TORRANCE AIRPORT, CA US",1/15/1986,0.02,66,52
USW00003122,"TORRANCE AIRPORT, CA US",1/16/1986,0,65,50
USW00003122,"TORRANCE AIRPORT, CA US",1/17/1986,0,69,48
USW00003122,"TORRANCE AIRPORT, CA US",1/18/1986,0,81,50
USW00003122,"TORRANCE AIRPORT, CA US",1/19/1986,0,72,51
USW00003122,"TORRANCE AIRPORT, CA US",1/20/1986,0,67,55
USW00003122,"TORRANCE AIRPORT, CA US",1/21/1986,0,67,49
USW00003122,"TORRANCE AIRPORT, CA US",1/22/1986,0,64,51
USW00003122,"TORRANCE AIRPORT, CA US",1/23/1986,0,64,50
USW00003122,"TORRANCE AIRPORT, CA US",1/24/1986,0,71,41
USW00003122,"TORRANCE AIRPORT, CA US",1/25/1986,0,82,50
USW00003122,"TORRANCE AIRPORT, CA US",1/26/1986,0,83,51
USW00003122,"TORRANCE AIRPORT, CA US",1/27/1986,0,81,52
USW00003122,"TORRANCE AIRPORT, CA US",1/28/1986,0,80,46
USW00003122,"TORRANCE AIRPORT, CA US",1/29/1986,0.02,69,46
USW00003122,"TORRANCE AIRPORT, CA US",1/30/1986,1.98,65,50
USW00003122,"TORRANCE AIRPORT, CA US",1/31/1986,0.41,64,56
USW00003122,"TORRANCE AIRPORT, CA US",2/1/1986,0.29,61,50
USW00003122,"TORRANCE AIRPORT, CA US",2/2/1986,0,63,49
USW00003122,"TORRANCE AIRPORT, CA US",2/3/1986,0,65,47
USW00003122,"TORRANCE AIRPORT, CA US",2/4/1986,0,72,51
USW00003122,"TORRANCE AIRPORT, CA US",2/5/1986,0,67,43
USW00003122,"TORRANCE AIRPORT, CA US",2/6/1986,0,65,50
USW00003122,"TORRANCE AIRPORT, CA US",2/7/1986,0,57,39
USW00003122,"TORRANCE AIRPORT, CA US",2/8/1986,0.41,60,42
USW00003122,"TORRANCE AIRPORT, CA US",2/9/1986,0,63,40
USW00003122,"TORRANCE AIRPORT, CA US",2/10/1986,0,62,38
USW00003122,"TORRANCE AIRPORT, CA US",2/11/1986,0,58,43
USW00003122,"TORRANCE AIRPORT, CA US",2/12/1986,0.01,58,48
USW00003122,"TORRANCE AIRPORT, CA US",2/13/1986,2.25,59,51
USW00003122,"TORRANCE AIRPORT, CA US",2/14/1986,0.51,60,55
USW00003122,"TORRANCE AIRPORT, CA US",2/15/1986,2.1,65,55
USW00003122,"TORRANCE AIRPORT, CA US",2/16/1986,0,67,56
USW00003122,"TORRANCE AIRPORT, CA US",2/17/1986,0,64,55
USW00003122,"TORRANCE AIRPORT, CA US",2/18/1986,0.01,66,55
USW00003122,"TORRANCE AIRPORT, CA US",2/19/1986,0.22,67,58
USW00003122,"TORRANCE AIRPORT, CA US",2/20/1986,0,67,50
USW00003122,"TORRANCE AIRPORT, CA US",2/21/1986,0,70,48
USW00003122,"TORRANCE AIRPORT, CA US",2/22/1986,0,73,45
USW00003122,"TORRANCE AIRPORT, CA US",2/23/1986,0,84,52
USW00003122,"TORRANCE AIRPORT, CA US",2/24/1986,0,86,56
USW00003122,"TORRANCE AIRPORT, CA US",2/25/1986,0,82,56
USW00003122,"TORRANCE AIRPORT, CA US",2/26/1986,0,77,51
USW00003122,"TORRANCE AIRPORT, CA US",2/27/1986,0,70,54
USW00003122,"TORRANCE AIRPORT, CA US",2/28/1986,0,64,54
USW00003122,"TORRANCE AIRPORT, CA US",3/1/1986,0,65,57
USW00003122,"TORRANCE AIRPORT, CA US",3/2/1986,0,65,55
USW00003122,"TORRANCE AIRPORT, CA US",3/3/1986,0,67,51
USW00003122,"TORRANCE AIRPORT, CA US",3/4/1986,0,67,51
USW00003122,"TORRANCE AIRPORT, CA US",3/5/1986,0,70,50
USW00003122,"TORRANCE AIRPORT, CA US",3/6/1986,0,63,55
USW00003122,"TORRANCE AIRPORT, CA US",3/7/1986,0,62,56
USW00003122,"TORRANCE AIRPORT, CA US",3/8/1986,0.5,64,62
USW00003122,"TORRANCE AIRPORT, CA US",3/9/1986,0.06,64,52
USW00003122,"TORRANCE AIRPORT, CA US",3/10/1986,1.45,63,49
USW00003122,"TORRANCE AIRPORT, CA US",3/11/1986,0,64,50
USW00003122,"TORRANCE AIRPORT, CA US",3/12/1986,0.53,62,49
USW00003122,"TORRANCE AIRPORT, CA US",3/13/1986,0.04,61,48
USW00003122,"TORRANCE AIRPORT, CA US",3/14/1986,0.13,63,46
USW00003122,"TORRANCE AIRPORT, CA US",3/15/1986,0,61,45
USW00003122,"TORRANCE AIRPORT, CA US",3/16/1986,1.37,60,47
USW00003122,"TORRANCE AIRPORT, CA US",3/17/1986,0,63,42
USW00003122,"TORRANCE AIRPORT, CA US",3/18/1986,0,71,44
USW00003122,"TORRANCE AIRPORT, CA US",3/19/1986,0,78,46
USW00003122,"TORRANCE AIRPORT, CA US",3/20/1986,0,78,48
USW00003122,"TORRANCE AIRPORT, CA US",3/21/1986,0,79,54
USW00003122,"TORRANCE AIRPORT, CA US",3/22/1986,0,81,53
USW00003122,"TORRANCE AIRPORT, CA US",3/23/1986,0,78,51
USW00003122,"TORRANCE AIRPORT, CA US",3/24/1986,0,75,51
USW00003122,"TORRANCE AIRPORT, CA US",3/25/1986,0,69,52
USW00003122,"TORRANCE AIRPORT, CA US",3/26/1986,0,78,53
USW00003122,"TORRANCE AIRPORT, CA US",3/27/1986,0,77,51
USW00003122,"TORRANCE AIRPORT, CA US",3/28/1986,0,72,60
USW00003122,"TORRANCE AIRPORT, CA US",3/29/1986,0,71,57
USW00003122,"TORRANCE AIRPORT, CA US",3/30/1986,0,71,54
USW00003122,"TORRANCE AIRPORT, CA US",3/31/1986,0,70,55
USW00003122,"TORRANCE AIRPORT, CA US",4/1/1986,0,65,57
USW00003122,"TORRANCE AIRPORT, CA US",4/2/1986,0,68,5
USW00003122,"TORRANCE AIRPORT, CA US",4/3/1986,0,72,49
USW00003122,"TORRANCE AIRPORT, CA US",4/4/1986,0,69,49
USW00003122,"TORRANCE AIRPORT, CA US",4/5/1986,0,59,56
USW00003122,"TORRANCE AIRPORT, CA US",4/6/1986,0.58,64,43
USW00003122,"TORRANCE AIRPORT, CA US",4/7/1986,0.01,67,49
USW00003122,"TORRANCE AIRPORT, CA US",4/8/1986,0,68,53
USW00003122,"TORRANCE AIRPORT, CA US",4/9/1986,0,73,50
USW00003122,"TORRANCE AIRPORT, CA US",4/10/1986,0,71,53
USW00003122,"TORRANCE AIRPORT, CA US",4/11/1986,0,64,53
USW00003122,"TORRANCE AIRPORT, CA US",4/12/1986,0,64,60
USW00003122,"TORRANCE AIRPORT, CA US",4/13/1986,0,70,50
USW00003122,"TORRANCE AIRPORT, CA US",4/14/1986,0,70,52
USW00003122,"TORRANCE AIRPORT, CA US",4/15/1986,0,69,50
USW00003122,"TORRANCE AIRPORT, CA US",4/16/1986,0,67,50
USW00003122,"TORRANCE AIRPORT, CA US",4/17/1986,0,66,46
USW00003122,"TORRANCE AIRPORT, CA US",4/18/1986,0,79,49
USW00003122,"TORRANCE AIRPORT, CA US",4/19/1986,0,85,55
USW00003122,"TORRANCE AIRPORT, CA US",4/20/1986,0,89,55
USW00003122,"TORRANCE AIRPORT, CA US",4/21/1986,0,82,55
USW00003122,"TORRANCE AIRPORT, CA US",4/22/1986,0,70,55
USW00003122,"TORRANCE AIRPORT, CA US",4/23/1986,0,70,55
USW00003122,"TORRANCE AIRPORT, CA US",4/24/1986,0,69,55
USW00003122,"TORRANCE AIRPORT, CA US",4/25/1986,0,68,52
USW00003122,"TORRANCE AIRPORT, CA US",4/26/1986,0,69,53
USW00003122,"TORRANCE AIRPORT, CA US",4/27/1986,0,83,55
USW00003122,"TORRANCE AIRPORT, CA US",4/28/1986,0,81,54
USW00003122,"TORRANCE AIRPORT, CA US",4/29/1986,0,75,54
USW00003122,"TORRANCE AIRPORT, CA US",4/30/1986,0,72,58
USW00003122,"TORRANCE AIRPORT, CA US",5/1/1986,0,74,52
USW00003122,"TORRANCE AIRPORT, CA US",5/2/1986,0,78,54
USW00003122,"TORRANCE AIRPORT, CA US",5/3/1986,0,70,60
USW00003122,"TORRANCE AIRPORT, CA US",5/4/1986,0,70,56
USW00003122,"TORRANCE AIRPORT, CA US",5/5/1986,0,70,52
USW00003122,"TORRANCE AIRPORT, CA US",5/6/1986,0,66,52
USW00003122,"TORRANCE AIRPORT, CA US",5/7/1986,0,69,48
USW00003122,"TORRANCE AIRPORT, CA US",5/8/1986,0,74,51
USW00003122,"TORRANCE AIRPORT, CA US",5/9/1986,0,77,53
USW00003122,"TORRANCE AIRPORT, CA US",5/10/1986,0,77,53
USW00003122,"TORRANCE AIRPORT, CA US",5/11/1986,0,74,54
USW00003122,"TORRANCE AIRPORT, CA US",5/12/1986,0,69,54
USW00003122,"TORRANCE AIRPORT, CA US",5/13/1986,0,70,52
USW00003122,"TORRANCE AIRPORT, CA US",5/14/1986,0,70,55
USW00003122,"TORRANCE AIRPORT, CA US",5/15/1986,0,71,56
USW00003122,"TORRANCE AIRPORT, CA US",5/16/1986,0,70,62
USW00003122,"TORRANCE AIRPORT, CA US",5/17/1986,0,74,62
USW00003122,"TORRANCE AIRPORT, CA US",5/18/1986,0,76,56
USW00003122,"TORRANCE AIRPORT, CA US",5/19/1986,0,79,55
USW00003122,"TORRANCE AIRPORT, CA US",5/20/1986,0,73,56
USW00003122,"TORRANCE AIRPORT, CA US",5/21/1986,0,70,57
USW00003122,"TORRANCE AIRPORT, CA US",5/22/1986,0,73,53
USW00003122,"TORRANCE AIRPORT, CA US",5/23/1986,0,74,53
USW00003122,"TORRANCE AIRPORT, CA US",5/24/1986,0,75,54
USW00003122,"TORRANCE AIRPORT, CA US",5/25/1986,0,82,57
USW00003122,"TORRANCE AIRPORT, CA US",5/26/1986,0,75,61
USW00003122,"TORRANCE AIRPORT, CA US",5/27/1986,0,74,60
USW00003122,"TORRANCE AIRPORT, CA US",5/28/1986,0,75,60
USW00003122,"TORRANCE AIRPORT, CA US",5/29/1986,0,76,59
USW00003122,"TORRANCE AIRPORT, CA US",5/30/1986,0,72,60
USW00003122,"TORRANCE AIRPORT, CA US",5/31/1986,0,74,58
USW00003122,"TORRANCE AIRPORT, CA US",6/1/1986,0,70,60
USW00003122,"TORRANCE AIRPORT, CA US",6/2/1986,0,69,60
USW00003122,"TORRANCE AIRPORT, CA US",6/3/1986,0,72,59
USW00003122,"TORRANCE AIRPORT, CA US",6/4/1986,0,73,57
USW00003122,"TORRANCE AIRPORT, CA US",6/5/1986,0,73,58
USW00003122,"TORRANCE AIRPORT, CA US",6/6/1986,0,74,57
USW00003122,"TORRANCE AIRPORT, CA US",6/7/1986,0,73,56
USW00003122,"TORRANCE AIRPORT, CA US",6/8/1986,0,77,56
USW00003122,"TORRANCE AIRPORT, CA US",6/9/1986,0,80,63
USW00003122,"TORRANCE AIRPORT, CA US",6/10/1986,0,78,63
USW00003122,"TORRANCE AIRPORT, CA US",6/11/1986,0,73,66
USW00003122,"TORRANCE AIRPORT, CA US",6/12/1986,0,75,55
USW00003122,"TORRANCE AIRPORT, CA US",6/13/1986,0,73,55
USW00003122,"TORRANCE AIRPORT, CA US",6/14/1986,0,72,55
USW00003122,"TORRANCE AIRPORT, CA US",6/15/1986,0,77,57
USW00003122,"TORRANCE AIRPORT, CA US",6/16/1986,0,78,56
USW00003122,"TORRANCE AIRPORT, CA US",6/17/1986,0,75,56
USW00003122,"TORRANCE AIRPORT, CA US",6/18/1986,0,79,56
USW00003122,"TORRANCE AIRPORT, CA US",6/19/1986,0,78,58
USW00003122,"TORRANCE AIRPORT, CA US",6/20/1986,0,80,59
USW00003122,"TORRANCE AIRPORT, CA US",6/21/1986,0,78,59
USW00003122,"TORRANCE AIRPORT, CA US",6/22/1986,0,74,63
USW00003122,"TORRANCE AIRPORT, CA US",6/23/1986,0,70,59
USW00003122,"TORRANCE AIRPORT, CA US",6/24/1986,0,69,59
USW00003122,"TORRANCE AIRPORT, CA US",6/25/1986,0,72,58
USW00003122,"TORRANCE AIRPORT, CA US",6/26/1986,0,71,56
USW00003122,"TORRANCE AIRPORT, CA US",6/27/1986,0,79,57
USW00003122,"TORRANCE AIRPORT, CA US",6/28/1986,0,83,60
USW00003122,"TORRANCE AIRPORT, CA US",6/29/1986,0,82,59
USW00003122,"TORRANCE AIRPORT, CA US",6/30/1986,0,84,59
USW00003122,"TORRANCE AIRPORT, CA US",7/1/1986,0,81,60
USW00003122,"TORRANCE AIRPORT, CA US",7/2/1986,0,80,62
USW00003122,"TORRANCE AIRPORT, CA US",7/3/1986,0,82,64
USW00003122,"TORRANCE AIRPORT, CA US",7/4/1986,0,75,63
USW00003122,"TORRANCE AIRPORT, CA US",7/5/1986,0,77,63
USW00003122,"TORRANCE AIRPORT, CA US",7/6/1986,0,77,62
USW00003122,"TORRANCE AIRPORT, CA US",7/7/1986,0,74,58
USW00003122,"TORRANCE AIRPORT, CA US",7/8/1986,0,76,58
USW00003122,"TORRANCE AIRPORT, CA US",7/9/1986,0,77,56
USW00003122,"TORRANCE AIRPORT, CA US",7/10/1986,0,77,59
USW00003122,"TORRANCE AIRPORT, CA US",7/11/1986,0,79,62
USW00003122,"TORRANCE AIRPORT, CA US",7/12/1986,0,79,62
USW00003122,"TORRANCE AIRPORT, CA US",7/13/1986,0,79,60
USW00003122,"TORRANCE AIRPORT, CA US",7/14/1986,0,81,63
USW00003122,"TORRANCE AIRPORT, CA US",7/15/1986,0,75,64
USW00003122,"TORRANCE AIRPORT, CA US",7/16/1986,0,75,63
USW00003122,"TORRANCE AIRPORT, CA US",7/17/1986,0,78,62
USW00003122,"TORRANCE AIRPORT, CA US",7/18/1986,0,82,57
USW00003122,"TORRANCE AIRPORT, CA US",7/19/1986,0,82,57
USW00003122,"TORRANCE AIRPORT, CA US",7/20/1986,0,78,58
USW00003122,"TORRANCE AIRPORT, CA US",7/21/1986,0,80,61
USW00003122,"TORRANCE AIRPORT, CA US",7/22/1986,0,80,60
USW00003122,"TORRANCE AIRPORT, CA US",7/23/1986,0.06,75,63
USW00003122,"TORRANCE AIRPORT, CA US",7/24/1986,0,76,60
USW00003122,"TORRANCE AIRPORT, CA US",7/25/1986,0,76,62
USW00003122,"TORRANCE AIRPORT, CA US",7/26/1986,0,78,58
USW00003122,"TORRANCE AIRPORT, CA US",7/27/1986,0,76,59
USW00003122,"TORRANCE AIRPORT, CA US",7/28/1986,0,75,59
USW00003122,"TORRANCE AIRPORT, CA US",7/29/1986,0,78,56
USW00003122,"TORRANCE AIRPORT, CA US",7/30/1986,0,77,57
USW00003122,"TORRANCE AIRPORT, CA US",7/31/1986,0,74,59
USW00003122,"TORRANCE AIRPORT, CA US",8/1/1986,0,72,59
USW00003122,"TORRANCE AIRPORT, CA US",8/2/1986,0,78,57
USW00003122,"TORRANCE AIRPORT, CA US",8/3/1986,0,79,59
USW00003122,"TORRANCE AIRPORT, CA US",8/4/1986,0,77,61
USW00003122,"TORRANCE AIRPORT, CA US",8/5/1986,0,78,61
USW00003122,"TORRANCE AIRPORT, CA US",8/6/1986,0,77,63
USW00003122,"TORRANCE AIRPORT, CA US",8/7/1986,0,75,63
USW00003122,"TORRANCE AIRPORT, CA US",8/8/1986,0,76,61
